mu_chain_1,tau_chain_1,mu_chain_2,tau_chain_2
0.07294930338826515,0.05249187737261259,0.058394860663838685,0.057914591864808185
0.07252726609533687,0.050685188634785903,0.05560892242094833,0.057914591864808185
0.07318666556177883,0.050685188634785903,0.054785134573756694,0.057914591864808185
0.07421442836688721,0.050685188634785903,0.05674696254720135,0.057914591864808185
0.07455780910356412,0.050685188634785903,0.05743424590276522,0.057914591864808185
0.07415703108685902,0.050685188634785903,0.057790433411143344,0.057914591864808185
0.07628794329183798,0.050685188634785903,0.05686259745533699,0.057914591864808185
0.07741870508621994,0.051179177398375034,0.05559657963930166,0.057914591864808185
0.07778474599325076,0.051179177398375034,0.05556848065476679,0.057914591864808185
0.07774502194173337,0.050015504951465055,0.056176181441337195,0.057914591864808185
0.07962901471896851,0.050015504951465055,0.05506701615034009,0.057916352354206335
0.08098015178291612,0.050015504951465055,0.053819172533223394,0.057916352354206335
0.08272393286845738,0.050015504951465055,0.054548728304644654,0.057916352354206335
0.08313835331621572,0.050015504951465055,0.05638101638178056,0.058792360484694606
0.0828048039274775,0.050015504951465055,0.05692716580959717,0.058792360484694606
0.08363925183164311,0.050015504951465055,0.05883534767719624,0.058792360484694606
0.08369639397352947,0.050015504951465055,0.05976463287952389,0.058792360484694606
0.08223298184896345,0.05230939599563294,0.0602390734388905,0.058792360484694606
0.08141945003696319,0.05230939599563294,0.06011954869255598,0.058792360484694606
0.08086317967667798,0.05175375775672807,0.058284096795435274,0.058792360484694606
0.08099530106199204,0.05175375775672807,0.05734705121340091,0.058792360484694606
0.08173879098541882,0.05175375775672807,0.05928542967424915,0.058792360484694606
0.08191407312500464,0.05165264619181681,0.060352323983791915,0.05791046885164038
0.08185533166462583,0.05165264619181681,0.061468674244000626,0.05791046885164038
0.08402302937586456,0.05165264619181681,0.06007306867518516,0.05791046885164038
0.08348783292613823,0.0521408082997476,0.0601716606560547,0.05791046885164038
0.08496364456815396,0.0521408082997476,0.05833360688689042,0.05791046885164038
0.08475036558068082,0.0521408082997476,0.056165512710480606,0.05791046885164038
0.08666648560417485,0.05078370007027857,0.058389471812191715,0.05891336200662071
0.08472059262518572,0.05078370007027857,0.06261898573814861,0.05891336200662071
0.08497740136033523,0.05078370007027857,0.06196391959827022,0.05766484961113036
0.08722448994932719,0.05078370007027857,0.0622245340560838,0.05766484961113036
0.08788635414219435,0.05078370007027857,0.0601069349514655,0.05766484961113036
0.08831493519350339,0.05078370007027857,0.06107715936357462,0.05766484961113036
0.08965291192700041,0.05078370007027857,0.05961658090499057,0.05766484961113036
0.09032167673856097,0.05078370007027857,0.06037436894503218,0.05766484961113036
0.08889285272339799,0.05078370007027857,0.06079589764255665,0.05766484961113036
0.09126329577434326,0.05078370007027857,0.061816966986507536,0.05766484961113036
0.09207041346663523,0.051932532825203014,0.061035183490437066,0.05766484961113036
0.09269276592908213,0.051932532825203014,0.06207818526883072,0.05766484961113036
0.09230893841100536,0.051932532825203014,0.06330639304312093,0.05766484961113036
0.09115907559051867,0.051932532825203014,0.06267164997918007,0.05766484961113036
0.09078666641575156,0.051932532825203014,0.05945131218562835,0.05766484961113036
0.09265014106731291,0.052631786762140496,0.062234382746392425,0.05766484961113036
0.09269380240006994,0.052631786762140496,0.06145129598857239,0.05766484961113036
0.09209104979995411,0.052631786762140496,0.05903672144565662,0.05766484961113036
0.09510656981893598,0.052631786762140496,0.059174602180634715,0.05766484961113036
0.09568962725522744,0.052631786762140496,0.05606836241856566,0.056690338157064236
0.09633692535111783,0.052631786762140496,0.05904781975411363,0.056690338157064236
0.09576544141695449,0.052631786762140496,0.058300515111847896,0.056690338157064236
0.09682537002119608,0.052631786762140496,0.059426705433935995,0.056690338157064236
0.09878072075735506,0.052631786762140496,0.05907427897327709,0.05679750009241324
0.09928415659983039,0.052631786762140496,0.0595983308038507,0.05679750009241324
0.09708784398313768,0.052631786762140496,0.05877823170619544,0.05679750009241324
0.09771027218867967,0.052631786762140496,0.05787098564242776,0.0568163738870786
0.09766663436145076,0.052631786762140496,0.0579757620373405,0.0568163738870786
0.10019475514896586,0.052631786762140496,0.056416470186312226,0.0568163738870786
0.10035275833823501,0.05154584421577558,0.05806333955545299,0.0568163738870786
0.101814216727705,0.05154584421577558,0.061355194671540256,0.0568163738870786
0.10437793430336437,0.05154584421577558,0.06485833337741725,0.0568163738870786
0.10513759325921361,0.05154584421577558,0.06671518202447414,0.0568163738870786
0.10430791135429673,0.05154584421577558,0.06605760368233207,0.0568163738870786
0.10615588932245232,0.05154584421577558,0.06476880087669808,0.0568163738870786
0.10504835114190457,0.05154584421577558,0.06274457331454864,0.0568163738870786
0.10717170718065633,0.05154584421577558,0.06342313880650545,0.0568163738870786
0.10748213024212046,0.05164114407011243,0.06369002297175685,0.0568163738870786
0.10903250252983764,0.052598153318082666,0.06444990593272013,0.0568163738870786
0.11174815316668295,0.052598153318082666,0.06075045633234421,0.057351478111864786
0.11289493263546263,0.052598153318082666,0.06112040143130854,0.057351478111864786
0.11496426572160787,0.05251381064724727,0.060068602792094763,0.05767785670485548
0.11421082213486532,0.05251381064724727,0.05967808731692947,0.05767785670485548
0.11446323876973612,0.05251381064724727,0.059031216802953396,0.05767785670485548
0.1151083413348412,0.052076778663110564,0.058991248185722496,0.05618212008168037
0.11489302061919089,0.052076778663110564,0.06107516978923372,0.05618212008168037
0.11701998935809074,0.052076778663110564,0.06298104349593431,0.05618212008168037
0.11533799611343903,0.052076778663110564,0.06418438110498123,0.05618212008168037
0.11723640655706014,0.052076778663110564,0.06607016529079791,0.05618212008168037
0.11660088059008276,0.052076778663110564,0.06615189286719719,0.05618212008168037
0.11520860728511935,0.052076778663110564,0.06980813684240651,0.05618212008168037
0.1168822558807722,0.04969224913414956,0.0703106925716828,0.05618212008168037
0.11778242189882313,0.049423119956377395,0.06900832206319944,0.05618212008168037
0.11841430630890387,0.049423119956377395,0.06716403457940748,0.05618212008168037
0.119055224605897,0.049423119956377395,0.06774288844690042,0.057402741777029136
0.12209157320964933,0.049423119956377395,0.06734858142349803,0.057402741777029136
0.12247098758199731,0.04911072781354831,0.06710131324376896,0.057402741777029136
0.12153648877420664,0.04911072781354831,0.06897552152568141,0.057402741777029136
0.12159784911011341,0.049961999977094704,0.0723435375873481,0.057402741777029136
0.12139731394731834,0.051272274286672484,0.07152614192898624,0.05833322190781988
0.12278627162500379,0.051272274286672484,0.0711693524962893,0.05833322190781988
0.12364877658901863,0.05142679278521313,0.07429097113770027,0.05833322190781988
0.12396691925910602,0.05142679278521313,0.07459994994971389,0.05833322190781988
0.1241196548996134,0.05142679278521313,0.07507613859384786,0.05833322190781988
0.12414151588385156,0.05142679278521313,0.07505426267109097,0.05833322190781988
0.12427113476099429,0.05142679278521313,0.07793632451415064,0.05833322190781988
0.1247995980282346,0.05142679278521313,0.07699874204147186,0.05833322190781988
0.12430978948760457,0.05142679278521313,0.07782900433697665,0.05833322190781988
0.1241005611915806,0.05142679278521313,0.07654015488811039,0.05922756179263682
0.124861377756194,0.0512368848639007,0.07719872114563903,0.05922756179263682
0.12406102975741509,0.0512368848639007,0.07647312764823894,0.05922756179263682
0.12460191239705015,0.0512368848639007,0.07830470835075228,0.05922756179263682
0.1240558033821266,0.0512368848639007,0.07841658441440563,0.05922756179263682
0.12467439260545597,0.05244100955498944,0.07888288468758649,0.05922756179263682
0.12467116832454923,0.05244100955498944,0.0794877042844034,0.05922756179263682
0.12341948496907565,0.05244100955498944,0.07914495621954508,0.05922756179263682
0.12448037915413793,0.05244100955498944,0.07959685349330645,0.059364854680678716
0.12454212016997933,0.05244100955498944,0.08219331567541019,0.05822437755653221
0.1262429034824794,0.05244100955498944,0.08083068717689726,0.05822437755653221
0.12596131686155157,0.05244100955498944,0.07977172857407137,0.05822437755653221
0.12710127682715433,0.05244100955498944,0.07797960261154219,0.05822437755653221
0.12801910685545645,0.05244100955498944,0.07817048928108883,0.05822437755653221
0.12702488492940095,0.05244100955498944,0.07868274787761599,0.05822437755653221
0.12660404937048086,0.052737318630822226,0.07995286850932375,0.05822437755653221
0.12512651972402672,0.052620366571899856,0.08019657070878795,0.05822437755653221
0.1252618647574217,0.052620366571899856,0.08056296332816303,0.05822437755653221
0.126978196827849,0.052620366571899856,0.08097064957180097,0.05822437755653221
0.12812941615758716,0.052620366571899856,0.08066875450067096,0.05822437755653221
0.12739925595506044,0.052620366571899856,0.08201146759765847,0.05942739964878767
0.128564152000078,0.05443473346863439,0.08364535908464571,0.05942739964878767
0.1272545820658221,0.05443473346863439,0.08252220684484007,0.05942739964878767
0.12385931734042993,0.05443473346863439,0.08375853937915442,0.05942739964878767
0.12231413792946648,0.05443473346863439,0.08835203220803689,0.05942739964878767
0.12157427821661382,0.05443473346863439,0.08745772706771097,0.05942739964878767
0.12250046166128481,0.05443473346863439,0.08893097179932716,0.05942739964878767
0.12239499524504145,0.05371238708272108,0.0912958246442196,0.05942739964878767
0.12071272775194546,0.05371238708272108,0.09118485748859073,0.05942739964878767
0.1188912617086959,0.05257039509255534,0.09120871049098951,0.05942739964878767
0.11863300798313005,0.05257039509255534,0.09159372018061471,0.05942739964878767
0.11879294561983411,0.05257039509255534,0.09315148051769198,0.05942739964878767
0.12095327821042644,0.05257039509255534,0.09308601958539547,0.05942739964878767
0.12056851964478763,0.05257039509255534,0.0943662498735314,0.05942739964878767
0.12309783085055252,0.05257039509255534,0.09385364434292905,0.05942739964878767
0.12404166602252617,0.05257039509255534,0.09508247904697224,0.05942739964878767
0.12415288374604215,0.05257039509255534,0.09547613256483121,0.05942739964878767
0.125407343145076,0.05257039509255534,0.09497605231094605,0.05942739964878767
0.12494376756785362,0.05257039509255534,0.09391350604662439,0.05942739964878767
0.12554014200654467,0.05257039509255534,0.09484627736805842,0.061423153784266354
0.12779916880494563,0.05257039509255534,0.09623213649906598,0.061423153784266354
0.12879730220220725,0.05257039509255534,0.09777411238998268,0.061423153784266354
0.12894179201082268,0.05175848496139356,0.09715771710803331,0.0637913510370961
0.13091556465439566,0.05175848496139356,0.0963380998282101,0.0637913510370961
0.1320112980556876,0.05175848496139356,0.09491058804768439,0.06381462820129753
