mu_chain_1,tau_chain_1,phi_chain_1,mu_chain_2,tau_chain_2,phi_chain_2,mu_chain_3,tau_chain_3,phi_chain_3,mu_chain_4,tau_chain_4,phi_chain_4
0.4243265638126303,0.23053253313276403,0.6889025977923108,0.4087040806516307,0.12080676118895012,0.37104375315288635,0.4140343709293454,0.24670304611908428,0.34958954673048925,0.4582604585934887,0.15827901364136246,0.3065004756600463
0.42325500944824634,0.23053253313276403,0.6889025977923108,0.4129299939717802,0.12080676118895012,0.3779088855425363,0.42969411927137596,0.24670304611908428,0.3687537527596076,0.45435564148818763,0.15827901364136246,0.3065004756600463
0.43384276181927667,0.23326776972584837,0.6889025977923108,0.4122054837560644,0.12080676118895012,0.37295414122585907,0.41934871253726613,0.24670304611908428,0.4195482400586105,0.45720781591714105,0.15660465127767018,0.3065004756600463
0.4211240900543076,0.23326776972584837,0.676387999610956,0.4093118409871543,0.12080676118895012,0.31760347096896724,0.4109550835013628,0.24670304611908428,0.4195482400586105,0.4565306259538043,0.15660465127767018,0.3065004756600463
0.4231342248778028,0.23326776972584837,0.676387999610956,0.41024677279957483,0.12080676118895012,0.2994722848671244,0.42655076589848095,0.24670304611908428,0.4195482400586105,0.4516795318513526,0.15660465127767018,0.3065004756600463
0.42906818144401954,0.23326776972584837,0.676387999610956,0.4123146800731512,0.11879062510054438,0.26990230643752255,0.4340887363229441,0.24670304611908428,0.4195482400586105,0.4488005859639274,0.15660465127767018,0.3065004756600463
0.4241028638104971,0.2310603803962159,0.7056805429099233,0.41678954418781383,0.11879062510054438,0.26990230643752255,0.43759898535767244,0.24670304611908428,0.4195482400586105,0.442579215144086,0.15966953420059,0.3209652375943069
0.43507538294198256,0.2310603803962159,0.7196474874394018,0.4199105838694889,0.11879062510054438,0.26990230643752255,0.44847557090103485,0.24511140906768625,0.4195482400586105,0.44048611343201766,0.15966953420059,0.3209652375943069
0.4273864585249219,0.2310603803962159,0.7765399875168736,0.4173348166009846,0.11879062510054438,0.3083903031624167,0.45293272334701085,0.24511140906768625,0.4195482400586105,0.4466524742470933,0.15966953420059,0.34124765851374084
0.42414357713111606,0.23015523863021353,0.7765399875168736,0.41723004533654207,0.11879062510054438,0.3083903031624167,0.464402349877464,0.24511140906768625,0.4195482400586105,0.4432974940320815,0.15966953420059,0.3412476585137409
0.4203743994289966,0.23015523863021353,0.7721595738035867,0.421577841796752,0.11879062510054438,0.3083903031624167,0.4560414126517773,0.24511140906768625,0.4195482400586105,0.4417302799324772,0.15966953420059,0.3412476585137409
0.42182303720304554,0.23015523863021353,0.7550407324684442,0.42580601093821946,0.11879062510054438,0.3083903031624167,0.45463665824158983,0.24511140906768625,0.4195482400586105,0.44420240888154067,0.15966953420059,0.3412476585137409
0.41624267721647684,0.23015523863021353,0.7199409395639099,0.423843084909326,0.11677363883891421,0.3083903031624167,0.4507083357618467,0.24511140906768625,0.4195482400586105,0.4398412116656655,0.15966953420059,0.3412476585137409
0.4127768540266263,0.23015523863021353,0.6994010950706356,0.4249334150257204,0.11756012430799125,0.3083903031624167,0.45166672371061134,0.24511140906768625,0.42851581682361034,0.4363492742992634,0.15966953420059,0.34863135975497167
0.42559149220080184,0.23015523863021353,0.6994010950706356,0.42278473759965074,0.11756012430799125,0.3334904820670741,0.4592794944956296,0.24511140906768625,0.4285158168236103,0.43929227663462683,0.15966953420059,0.3486313597549717
0.43095388074065605,0.23015523863021353,0.7623855849538554,0.4236333980339225,0.11756012430799125,0.3334904820670741,0.46121173976051283,0.24511140906768625,0.42851581682361023,0.440711979899808,0.15966953420059,0.3486313597549717
0.4243777004854471,0.23015523863021353,0.7623855849538554,0.4249180420556166,0.11756012430799125,0.3334904820670741,0.4550091790490286,0.23977209520532253,0.42851581682361023,0.4464825424724923,0.15966953420059,0.3486313597549717
0.4247903990088428,0.23015523863021353,0.7610265028585502,0.42416446246251904,0.11756012430799125,0.32034587923623414,0.4550289441204184,0.23977209520532253,0.42851581682361023,0.44793791360764246,0.1579501435759524,0.3486313597549717
0.42000887564876177,0.23015523863021353,0.7610265028585502,0.4240988163081759,0.11756012430799125,0.32034587923623414,0.45797182657403185,0.2439775316143184,0.42851581682361023,0.4520472673366103,0.15852754517998122,0.3486313597549717
0.4154212708879786,0.23015523863021353,0.7723072585715943,0.4216770050559706,0.11756012430799125,0.2958717245961637,0.44455256468479115,0.24478849553520837,0.383051838246687,0.45799836413832223,0.15852754517998122,0.36966326329383753
0.42194682372438014,0.22852938460233083,0.7660660140411616,0.42254805601658885,0.11773285513141306,0.29488287808671454,0.4503672030769755,0.24478849553520837,0.383051838246687,0.45678937167361444,0.15852754517998122,0.3696632632938375
0.42349149461691804,0.22852938460233083,0.7742876612579551,0.4244107507453226,0.11773285513141306,0.32129593916438454,0.45043709400427184,0.24478849553520837,0.383051838246687,0.4555984338944681,0.15852754517998122,0.3696632632938374
0.41142779499384935,0.22852938460233083,0.7367671738144544,0.4243848245063599,0.11783563832102502,0.32129593916438454,0.4418727660209553,0.24661577063133777,0.36644865879820615,0.45597915279953355,0.15852754517998122,0.41992407831418394
0.4161721735641184,0.22852938460233083,0.7367671738144544,0.43275598716912006,0.11613190160510031,0.308805135204837,0.46013123073101775,0.24661577063133777,0.3994810968605445,0.4648513231222085,0.15852754517998122,0.41992407831418394
0.40706874081664385,0.22852938460233083,0.7453466544821478,0.4291965932102995,0.11613190160510031,0.308805135204837,0.4672112082928175,0.23978102892868444,0.4256352531451262,0.4639994579338526,0.15852754517998122,0.41992407831418394
0.4013870074065001,0.22852938460233083,0.7453466544821478,0.4299248169450562,0.11613190160510031,0.308805135204837,0.45160421527766437,0.23978102892868444,0.3848555340755959,0.4647641011725561,0.15852754517998122,0.41120080656332064
0.3946041248711147,0.22852938460233083,0.7453466544821478,0.4341772829391626,0.11613190160510031,0.308805135204837,0.46402501243132127,0.2346432021946761,0.3848555340755959,0.45982963966728324,0.15852754517998122,0.4112008065633206
0.402068933522861,0.22852938460233083,0.7669842696509308,0.433415779362632,0.11613190160510031,0.308805135204837,0.46492325019215136,0.2346432021946761,0.3848555340755959,0.4574153423956293,0.15852754517998122,0.41120080656332053
0.40107508250011564,0.22852938460233083,0.7650418214995285,0.4337474350668587,0.11637890225881557,0.3295710771539065,0.46317970548411835,0.23309327361159993,0.3848555340755959,0.4597252633858027,0.15852754517998122,0.4228351941732991
0.3986178735319542,0.22852938460233083,0.7650418214995285,0.4332409361726717,0.11466264675366378,0.32957107715390643,0.46885797459876355,0.2298669278843976,0.3848555340755959,0.45826762571386537,0.15852754517998122,0.42385863929125656
0.3965191505892979,0.22852938460233083,0.7644460754491723,0.4370577569940423,0.11466264675366378,0.32957107715390643,0.4732682474118011,0.2298669278843976,0.3509399439137423,0.45902936051977744,0.15852754517998122,0.42385863929125656
0.3945413492356468,0.22852938460233083,0.751628296203359,0.4390690620454476,0.11466264675366378,0.32957107715390643,0.47595703362956454,0.2298669278843976,0.35093994391374234,0.46620792019653257,0.15852754517998122,0.42385863929125656
0.39001751389830985,0.22852938460233083,0.7744933491238772,0.4396076694183497,0.11466264675366378,0.32957107715390643,0.473967158623602,0.2298669278843976,0.35093994391374234,0.46329535946714895,0.15852754517998122,0.46243315323649586
0.38194814989809966,0.2315030322849303,0.7744933491238772,0.4397776660762198,0.11466264675366378,0.32957107715390643,0.46995312376569864,0.2216003476945835,0.35093994391374234,0.45666494826902837,0.15852754517998122,0.46243315323649575
0.39995913337932704,0.2315030322849303,0.7744933491238772,0.43954991304064006,0.11466264675366378,0.2907319157984179,0.47038210815992276,0.2216003476945835,0.35093994391374234,0.4588552337133215,0.15852754517998122,0.46243315323649575
0.4002872841541101,0.2315030322849303,0.8039225101489949,0.4343137932480855,0.11466264675366378,0.2907319157984179,0.48215330468366485,0.2216003476945835,0.4311516892950587,0.45793957449962147,0.15852754517998122,0.4403827606805111
0.39783039122535874,0.2315030322849303,0.8039225101489949,0.4371164048162088,0.11470129312050323,0.2907319157984179,0.4705134789893592,0.2216003476945835,0.43115168929505865,0.46550217058693416,0.15852754517998122,0.4735383755197559
0.3920792692650959,0.2315030322849303,0.7836003638438825,0.4417460558742996,0.11471427402990604,0.2907319157984179,0.4747463788192723,0.2162338791610477,0.43115168929505865,0.4540247502931395,0.15644733418850207,0.47353837551975597
0.39150060047766455,0.2315030322849303,0.7684162439214357,0.4389070195498858,0.11471427402990604,0.2907319157984179,0.4731648572111662,0.2162338791610477,0.42194607138033674,0.45565868463228304,0.15644733418850207,0.47353837551975597
0.37740386148036975,0.2315030322849303,0.7340887304753146,0.43747920925045436,0.11471427402990604,0.2907319157984179,0.4683139684793115,0.2162338791610477,0.42194607138033674,0.4549297192925582,0.15443238489984346,0.43045449121379675
0.3864843672724468,0.2315030322849303,0.7256635811332071,0.43048475183319374,0.11343246910840392,0.2907319157984179,0.45937744627988947,0.2162338791610477,0.42194607138033674,0.45472135379530154,0.15443238489984346,0.4952272830544114
0.3898596336369478,0.2315030322849303,0.7256635811332071,0.43132047391625644,0.11343246910840392,0.2907319157984179,0.4560768886024081,0.21436170829817378,0.42194607138033674,0.4547048269086198,0.15443238489984346,0.48442365139790416
0.3828486444418659,0.2315030322849303,0.7210703128327293,0.4247728980390685,0.11343246910840392,0.2907319157984179,0.4613800676005765,0.21436170829817378,0.42194607138033674,0.4600486520249101,0.15443238489984346,0.4844236513979041
