mu_chain_1,tau_chain_1,phi_chain_1,mu_chain_2,tau_chain_2,phi_chain_2
0.35630498279874906,0.5106670233514894,0.9838775893207738,0.3702171478034437,0.5855025880194162,0.9569589899402137
0.3972643293261791,0.5106670233514894,0.9824341651347407,0.37504698383370433,0.5855025880194162,0.9645211489138042
0.3832282306927369,0.5106670233514894,0.984047019826365,0.41902549996295396,0.5855025880194162,0.9502188683637895
0.38114470423693,0.5106670233514894,0.9842166283529165,0.4165486020818489,0.5674558236517663,0.9627543477816971
0.3620814893923746,0.5154054514127706,0.9859765129879535,0.37781389693930795,0.5674558236517663,0.9583216009017667
0.3619080226350057,0.5154054514127706,0.9876805655189175,0.3755821717562076,0.5674558236517663,0.9492344250626842
0.366196869331127,0.507881512211503,0.9885210066208658,0.38942873386410487,0.5674558236517663,0.948877785060883
0.36036279553265466,0.507881512211503,0.99,0.414283433098957,0.5674558236517663,0.9473702565963148
0.37999461107616345,0.507881512211503,0.9887024155527516,0.39479072163962636,0.5674558236517663,0.9428387572404362
0.3802939370143927,0.507881512211503,0.986024902635743,0.3842422239482137,0.5681493918660733,0.9424264498210374
0.3995330342810164,0.507881512211503,0.9864450994548803,0.43755061719147603,0.5681493918660733,0.9424264498210374
0.3940205761852123,0.507881512211503,0.9826486756679995,0.40843276024702674,0.5705995166918021,0.9424264498210374
0.3929298319938304,0.507881512211503,0.9802463427449091,0.40613608681709557,0.5705995166918021,0.9387022575500805
0.3900902281546673,0.507881512211503,0.9793170896510132,0.41347542465449194,0.5705995166918021,0.9309366321515293
0.41807761065989385,0.507881512211503,0.9753232849246696,0.3883268015624668,0.5570687088694946,0.9385168064970193
0.4009372557195516,0.507881512211503,0.9808068917493198,0.45486136996706095,0.5570687088694946,0.9395446921855799
0.38614075971196554,0.49753485471319103,0.9847580594967108,0.4355061337321794,0.5570687088694946,0.9350279820099775
0.384622802696062,0.49753485471319103,0.9811564168932064,0.4180153489659147,0.5570687088694946,0.9350279820099775
0.4093691421739551,0.49753485471319103,0.9821129022096852,0.4195674839609196,0.5570687088694946,0.9350279820099775
0.3899572913577742,0.49753485471319103,0.9817690838684147,0.4114329865480502,0.5570687088694946,0.9451136654252442
0.36750318984217556,0.49753485471319103,0.98526938494908,0.44985912994179106,0.5570687088694946,0.9374732267739514
0.3779325952969675,0.49753485471319103,0.9856922795083042,0.4276121316880312,0.5570687088694946,0.9288436842245518
0.38920524854867244,0.49753485471319103,0.988381063844424,0.47492467125819526,0.5570687088694946,0.9411897805850844
0.38695728138650387,0.49753485471319103,0.9891111179329724,0.44524369453335366,0.5570687088694946,0.9369022828690448
0.38025906476958143,0.49753485471319103,0.987933415780796,0.457036217739726,0.5570687088694946,0.921231747512195
0.38264416147662855,0.49753485471319103,0.9891248865145794,0.4469444840336894,0.5570687088694946,0.921231747512195
0.42178912473644703,0.49753485471319103,0.9872954444203599,0.4688360099293764,0.5570687088694946,0.9249901851915571
0.42539895327182065,0.49753485471319103,0.9883576357048465,0.44923611643838013,0.5570687088694946,0.9269924455848356
0.43022064542026084,0.49753485471319103,0.99,0.45894885057377954,0.5570687088694946,0.9208688944667756
0.42451135261109657,0.49753485471319103,0.99,0.4447082504318019,0.5570687088694946,0.9351285777246502
0.43254839681945567,0.49753485471319103,0.99,0.45135919739686875,0.5397654685373209,0.9351285777246502
0.4112364474307395,0.49753485471319103,0.988893879140256,0.41127391396032426,0.5418029237717947,0.9338555811791625
0.418523841660624,0.49753485471319103,0.9866013195543106,0.41024822512939374,0.5479269190846264,0.9406125018597845
0.40514599600371015,0.49753485471319103,0.9879431244989657,0.40738755508107805,0.5479269190846264,0.9370578397534938
0.41477749553757515,0.4982988235415319,0.9854740439455187,0.4070564803474013,0.5479269190846264,0.941468959922394
