ID,Y_t1,Y_t2,Y_t3
1,-0.8112932975046072,-1.0844116906831611,-1.0935354423185717
2,0.8316838892916534,4.1059150378560965,1.0871333540343966
3,0.6411869980637535,0.6350455769468679,0.5419375000992976
4,1.3101196508458,0.5907685217503624,0.5894028016279548
5,0.3227778606581831,0.5042932302518599,0.46587231056794354
6,0.4926677505051098,0.4052951034595297,0.4197145099765725
7,-1.904039328891524,-1.0949000118167562,-0.073699372975639
8,1.6079685230717815,1.7713363391912331,0.8545079395802169
9,0.7700938824672419,0.3694399429622672,0.24156154229226362
10,0.2022205992074521,-2.0960815951502485,-0.1388941641305912
11,-0.1533314528892163,-2.052981738733732,-0.14252100632944145
12,-2.084058810136252,1.4727480179875707,2.965568493196137
13,2.19711816794415,0.3881238733488407,0.4778873377833597
14,-0.2845361943835141,0.33431061576233495,0.23260610322023312
15,-0.8320826980567029,0.4199264203289863,0.4498611276257338
16,-0.0043900197074459,0.3494540021298296,0.3272182520774938
17,2.7306801303114447,0.7302145225360244,0.7702878626404022
18,3.612593170914392,0.657450027517215,0.676615041048084
19,2.458059316611475,0.7487499892718916,0.7324141508051734
20,0.0072717350419675,1.2858400088762736,0.4094409377940116
21,3.636838661564006,0.8761241883002733,0.7809645004678063
22,2.3615975497078967,0.6810131103286191,0.6713967896568735
23,0.0452931961779635,-0.1025392517661332,0.8186307108843427
24,2.24100039011856,0.5520420974259572,0.5295595597113656
25,-2.5986638617868665,-0.2752663919455052,0.2240369795814609
26,0.2493323136565201,-0.4330684619510393,-2.5387057063017027
27,1.4014182538607178,0.5548354139469056,0.5566732587231819
28,-1.6229696023403126,2.1631267921874926,-1.1028337087126907
29,0.6627082185146873,0.35286177538829744,0.4267957222313831
30,-1.8225704308276545,-2.3014746575708536,-2.6947013352106457
31,-0.2823911038595582,-0.1377002103868114,-0.7645079360145932
32,-4.431364490226771,-4.838215244392945,-2.532204721589007
33,-0.3471712360416876,-2.0717047102663964,-2.3447951315335875
34,-1.3904824678599002,-0.7432047387864313,0.006293959386201
35,3.481096516777292,0.6389061304988066,0.6604711221879711
36,-1.0584119914372303,0.5505903959913043,0.6426180151828933
37,0.7707952663317348,-0.6180191095499054,-2.0203490543034857
38,1.0844484362217162,1.221324276795691,0.25579179655159234
39,-0.9892519843200738,-0.7072759905392991,0.2677278628645111
40,1.0836167702175084,-0.4388968060100725,0.1012815798507333
41,-0.7177573615906838,1.291121433954406,4.873628917248547
42,-1.0609088413424568,-0.4283237468569525,0.2478768894534839
43,-1.7658584477175854,0.4806557909701546,2.181039483676438
44,-0.4220171497936871,0.9652154540167976,0.35862246349739535
45,-1.3947366905573917,0.26462972081059477,0.22566207351070114
46,0.9543723351357674,0.4963473776720027,0.5515538115370995
47,4.4956129669949885,1.190223150243228,3.4668145625542697
48,-0.5411504978116799,1.500491180488244,0.13389961601654207
49,1.5077546967622188,0.5483019759254921,0.4516560265416033
50,1.7631055648928489,0.6592267333503696,0.6377930702814568
51,1.9590938079760345,0.7303578148411503,1.5736829813170103
52,1.9717955061890096,0.6272020061342827,0.5524726359380702
53,2.356681359210997,0.5630176045408015,0.5219318777999044
54,-2.5753456497268843,0.3437057999997438,0.3911610550733067
55,0.991310423426808,-0.5477401347374625,-1.295814819733137
56,0.9901279230551316,0.4626550250826874,0.4297061507671981
57,1.8485118891290124,0.6038807572627058,0.6240503479907017
58,2.109928277609752,0.6389397748871174,0.6131492340650853
59,3.479078808476114,0.8951566996919527,0.9001395890652102
60,1.398164431820361,-0.6071557183566028,0.1539499610572827
61,-0.9659803963868634,0.3259775009484954,-0.3857649711687935
62,0.4649479155738966,-0.3972813133946088,-1.2849107547397915
63,1.4078309058717473,0.3990923081016376,0.38723261289041466
64,-2.1658503516204584,-2.364252781894731,-0.3454416898832946
65,-0.0172954616075946,1.8252288499919715,0.6132396752610251
66,0.0936616174101891,2.2986411389950256,0.7189978875086257
67,2.5802893879962383,0.379996592165781,0.3820614075595976
68,0.5038767637264729,0.4131589936033723,0.2712185051680943
69,0.32302524609751,-1.4265262579342757,-0.9828350903284736
70,2.961639234689092,0.6635428898763186,0.6482914180642498
71,1.5060380142333838,0.3903056258863893,0.4106913363218376
72,-2.083931371298795,2.6338344178608417,0.729898270001237
73,0.6322986382274001,0.44031661035524206,0.4083426218841385
74,-0.8433277475513019,0.2548114826167933,0.8326033725424551
75,-2.034936166789294,-1.098223035847967,0.1993279965177962
76,1.9553425770280557,1.4440046256826873,2.67321882364356
77,-0.3987687572156813,2.7168757966170336,0.7487204566866581
78,-1.639288360603081,0.2581686993657293,0.0816830888752223
79,0.474130827243178,-0.8187365954726988,0.25122097491973927
80,-2.1831191291156857,-2.4268064940860623,-3.0593554422061886
81,5.818379839698599,0.9292820313481842,0.8419608643254595
82,-0.4775661620982933,0.9047786610134724,1.7544313288638451
83,2.659541803138558,1.3807312528315323,0.7719394699294988
84,0.7534675113798641,0.22344166199362608,0.19671521327440802
85,1.055124385768944,-1.121619116789756,-2.3244878427847624
86,-4.809212760096891,1.141763652067605,0.18970983759480692
87,0.358443260461936,0.4062200272068832,-2.138669221528422
88,-0.3399513218070393,-1.328407620845904,0.3291217699955767
89,1.9191075613891215,2.724635803273987,0.5329031268422064
90,0.3007428245631126,-0.4826469841102586,1.7118124414844058
91,0.7952404961637433,3.787921483491463,1.0294144649549555
92,-1.179800051052037,-0.245773992092129,-0.4206181600847149
93,-0.8593633542975432,-0.1207051681580924,-0.2327378117935192
94,0.4644889803115724,0.6171168598699882,0.5374769840207145
95,2.658704656701006,0.5527913133433504,0.6159655841689134
96,0.2106526719924191,1.8026284101861572,0.317679854291689
97,0.2228481339792841,0.5335697946623817,0.41849076102146626
98,-1.0600717948534832,0.9048862688638776,0.39858269896815335
99,-1.0674819742280752,2.8906365981685744,0.7133030453889796
100,2.4446561729549803,0.6830612611672608,0.5558917515394087
101,1.3606158766785257,0.5274767722978506,0.5229710620673949
102,-0.5326344437368358,0.6909797532837004,0.3483117802879913
103,2.589995111857073,0.5229385859360094,0.5697497639657124
104,2.9261136684047417,0.8101920584235646,0.7935950364546829
105,-0.8828640672196446,0.20214423880573967,0.20823788305411547
106,-0.1008216706666619,-2.066487458793845,-0.7417811360711524
107,-0.1846733913824197,0.7061544200408947,0.31455395039501655
108,0.1896515764403745,-1.1669340602952916,0.1564354662865089
109,2.8230191374347835,0.3829625988844938,0.38809938999262533
110,-2.757040853121674,-2.356599543509573,-1.2673575017357273
111,0.2788651640375389,-0.5850963934113026,-0.2024405589196092
112,2.014607511451524,0.5874149652578113,0.5311576540946935
113,0.2338265571866143,0.3589996709764144,0.4610547953236711
114,1.2204622892761383,0.5126052750945396,0.5280827813038154
115,0.3388703901669332,2.270561042553373,0.4304672490976088
116,1.4961842453402832,2.368588681129191,1.9344765482055588
117,-1.0323855250155305,-0.7811181383973478,1.071354286256289
118,-1.5336507040768728,1.5363419623094394,0.43580726662391445
119,2.576891150543332,0.45563610618661876,0.4280292525797633
120,-0.7459741093520452,0.14145264557093637,0.1934639622231644
121,-1.1128211175474052,1.1379080886493569,0.3948454966539203
122,-0.1411908180627645,0.2361057783818033,-0.4227439422480128
123,1.9858104378474373,2.1556488493625627,0.8077998135532047
124,-0.5036464226437871,1.4237501972667428,1.516432575698173
125,1.9389970399397176,0.3206647998949318,0.4028890454630427
126,2.386430613058486,-0.8616326028300528,2.561661214566455
127,0.9736488774522748,3.707857384919196,0.44596789849238083
128,4.158094671070671,0.7934118416368732,0.7954087440431561
129,1.011641553788578,2.8328847770859285,0.7991639119753131
130,0.7766647609414679,0.4697426251513821,2.312763310773746
131,0.9808061267513676,0.5413003921490267,0.4275329101454544
132,0.0139761720394036,0.3189609296140784,0.0073313939983024
133,1.4727666842567104,0.47575223566813096,0.48622611360248147
134,-0.0027698639640607,0.29471703171023955,0.49543182669646435
135,1.2457166830557087,-1.4966481509454532,2.0125695556969685
136,0.9381635735404116,0.37239413306988123,0.37647075704324273
137,-0.0804696997822138,0.5429894526224505,0.44571029410462154
138,2.9566536011881985,0.6484012929215324,0.6409878768814786
139,2.9664376768683467,0.6355903221702952,0.7065552275711153
140,0.5172286521862584,0.5042416648397782,0.4660200428311827
141,-0.2593143690861398,0.3756912928266381,0.3023479371741612
142,0.16868327349094,0.264560627140237,0.1702463323512356
143,1.8048631005889384,0.4843407149170561,0.5564577348428498
144,-0.7327516134239542,1.598351936655061,0.20669297485134103
145,0.2174792034019247,0.394964922871452,0.4119345747528212
146,-0.3025435096753683,-1.1335017165710572,-1.0573565944568246
147,-0.4416422319827235,1.9632488263555097,0.5665790654153721
148,1.128886551084615,1.5369609042429129,2.680814267364529
149,0.4517555154961299,-0.4231331064436732,0.3216479436483544
150,1.4878163467217718,0.6105250652268195,0.5245783258522894
151,0.4890693193451685,0.42183539700152806,0.3347720719596795
152,1.3551774660310114,0.47823992908202184,0.5116718822036861
153,1.2392546465952456,-1.1703227860807006,-2.299545231607019
154,-1.0745900959652852,-2.4862592929222527,2.2420934819847798
155,0.0792594738284554,-0.1839067260969563,0.1127950761375117
156,1.3156253564081233,0.4829966155072553,0.5750761753276188
157,0.7372324550973437,-1.5663684290108124,0.7482693524021677
158,-1.1813539022459332,-1.759823019493365,-1.4019046572647564
159,1.1130799142980914,1.8966191922653648,-0.9282905869543387
160,1.5705920753522202,0.37671730803472914,0.4701644929231231
161,2.329612382889038,0.5165037012371926,0.5344309170697306
162,2.227646337056709,0.5265855371519498,0.5122884789282851
163,-0.2613456082235061,0.30210491431898967,0.36540938855829264
164,3.340621263363948,0.3569999975917282,0.4033828819107164
165,3.22726453259082,0.7633099708170095,0.6967807339591232
166,-1.043008020008747,-0.6436763231898873,-0.1515629073279503
167,2.4123516649418506,0.45683381593578654,0.31860129458112985
168,-2.203643271277865,-2.1395448668192474,-1.6031217590257405
169,0.4811332912479451,-2.2893728401037805,0.1145628270042811
