Model,Z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,Rhat_mu,Rhat_tau,tau_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p19,0.7,10.0,2.5,2.0370767292768135,1.1882947587448078,0.4361395773480317,0.028122002890366878,0.38506327905067983,0.48391886867541145,0.2086049193172851,0.046344726069069364,0.1434049129382267,0.29520395082895595,1.097676223013098,1.137235959763017,0.2145,1.7818137001594603,0.20704967208270283,1.7716573301778233,0.9676025917926566
Ind_FixedZ0p7_muSD5_HC5p0_sigY1p36_sigC1p02,0.7,5.0,5.0,1.3580511528512091,1.0185383646384067,0.4206860390682493,0.025845224433194806,0.36420700760917596,0.4663212100145652,0.24267663778874488,0.05386201108241491,0.1740443249737073,0.3290722999951452,1.0571453407723965,1.0425410295637303,0.2205,1.7820255469352473,0.18727294759010787,1.774074859492958,0.8812095032397408
Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC1p02,0.7,10.0,5.0,1.3580511528512091,1.0185383646384067,0.42069350409428014,0.02584543139136866,0.36421376274168754,0.46632902710515567,0.24267663778874488,0.05386201108241491,0.1740443249737073,0.3290722999951452,1.0571465993050289,1.0425410295637303,0.2205,1.7820263176914053,0.18728028170101124,1.774074859492958,0.8812095032397408
Ind_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC1p02,0.7,5.0,2.5,2.0370767292768135,1.0185383646384067,0.43023546804385654,0.029461347032388507,0.38595218531332015,0.4964414490178635,0.20047025891856055,0.024914007372647377,0.1607634614512994,0.245570784089991,1.224105354103122,1.058479224054997,0.20450000000000002,1.7821602897494684,0.20294167745438702,1.7724828612248866,0.9676025917926566
Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p02,0.7,10.0,2.5,2.0370767292768135,1.0185383646384067,0.4302452145957348,0.029461779520447578,0.3859613670907147,0.4964523634226177,0.20047025891856055,0.024914007372647377,0.1607634614512994,0.245570784089991,1.224109772306362,1.058479224054997,0.20450000000000002,1.7821613867674289,0.20295131084301152,1.7724828612248866,0.9676025917926566
Ind_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC0p849,0.7,5.0,5.0,2.0370767292768135,0.8487819705320057,0.4430673307187869,0.021391687348945147,0.4061723961205385,0.4889495871096372,0.24428701483736745,0.03633197038336454,0.18959527201221346,0.3010832112082119,1.0268319304129927,1.5703330189018834,0.22899999999999998,1.7824393794505662,0.20788804960838886,1.772189598911216,0.9676025917926566
Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC0p849,0.7,10.0,5.0,2.0370767292768135,0.8487819705320057,0.44307490981693387,0.021391902430391765,0.40617957300019203,0.48895770966440566,0.24428701483736745,0.03633197038336454,0.18959527201221346,0.3010832112082119,1.0268320620987041,1.5703330189018834,0.22899999999999998,1.7824402414542613,0.2078954403285121,1.772189598911216,0.9676025917926566
Ind_FixedZ0p7_muSD5_HC2p5_sigY1p36_sigC1p02,0.7,5.0,2.5,1.3580511528512091,1.0185383646384067,0.40790559532469833,0.02232666973735636,0.3650537664702177,0.44968490575433295,0.23883567063676647,0.04889389053712522,0.1559513827616878,0.3271961315112633,1.0044542223977106,1.408429965922714,0.1965,1.783126383814785,0.17598954175774276,1.7763396248356853,0.8833693304535637
Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC1p02,0.7,10.0,2.5,1.3580511528512091,1.0185383646384067,0.40791282844659105,0.022326831434883877,0.36506067706263845,0.44969259347312557,0.23883567063676647,0.04889389053712522,0.1559513827616878,0.3271961315112633,1.0044546799378617,1.408429965922714,0.1965,1.783127085567583,0.17599665177624962,1.7763396248356853,0.8833693304535637
Ind_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC1p19,0.7,5.0,5.0,1.6975639410640113,1.1882947587448078,0.4264472720534291,0.026900900951203736,0.3755371486607384,0.48188404398597473,0.19568520859232016,0.040336770982585195,0.15337194739214255,0.2948012532559692,1.3057908891808312,0.9998753306180965,0.20800000000000002,1.7839700927921365,0.19454564159990617,1.7752487144200484,0.937365010799136
Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p19,0.7,10.0,5.0,1.6975639410640113,1.1882947587448078,0.4264579417560838,0.026901234189954642,0.37554709964947697,0.48189524795500394,0.19568520859232016,0.040336770982585195,0.15337194739214255,0.2948012532559692,1.3058033154652704,0.9998753306180965,0.20800000000000002,1.7839712464779305,0.19455622053472293,1.7752487144200482,0.937365010799136
Ind_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC0p849,0.7,5.0,2.5,2.0370767292768135,0.8487819705320057,0.45028989905437194,0.023740543675458553,0.4056689864576346,0.4950803400840078,0.2241708116016677,0.0401662127247302,0.15493756719541085,0.32604506681247364,1.009299936481811,1.092450046511847,0.20800000000000002,1.7842030243877403,0.22250176398371502,1.7721897959897344,0.9697624190064795
Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC0p849,0.7,10.0,2.5,2.0370767292768135,0.8487819705320057,0.4502975197051513,0.023740694773864406,0.4056764825413989,0.4950882365356907,0.2241708116016677,0.0401662127247302,0.15493756719541085,0.32604506681247364,1.009300070853778,1.092450046511847,0.20800000000000002,1.7842039546535327,0.2225092235005345,1.7721897959897344,0.9697624190064795
Ind_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC1p02,0.7,5.0,5.0,2.0370767292768135,1.0185383646384067,0.42289083698244845,0.025350149177500014,0.37780044152591774,0.4731504890574159,0.21848293047472062,0.031047910902956243,0.1630147588679067,0.29799611127997533,1.002013062250829,1.042726281405818,0.225,1.7858190197667136,0.19188653821257645,1.7774004475732852,0.9654427645788337
Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC1p02,0.7,10.0,5.0,2.0370767292768135,1.0185383646384067,0.4229004706927539,0.02535038385303201,0.3778097055259884,0.4731606224163177,0.21848293047472062,0.031047910902956243,0.1630147588679067,0.29799611127997533,1.0020131504858,1.042726281405818,0.225,1.7858200407442737,0.1918960398511146,1.7774004475732852,0.9654427645788337
