mu_chain_1,tau_chain_1,phi_chain_1,Zmean_chain_1,mu_chain_2,tau_chain_2,phi_chain_2,Zmean_chain_2
0.3951826062587535,0.7321154494920873,0.9516995999454185,0.9885353645289575,0.36198609491540695,0.745415296430694,0.9706869514123998,0.9834679317329704
0.39613283372795643,0.7321154494920873,0.9587162961677719,0.9885353645289575,0.365529238511258,0.745415296430694,0.9786413689583133,0.9834679317329704
0.4029558596581871,0.7321154494920873,0.9584044105664234,0.9885353645289575,0.38122102435546007,0.745415296430694,0.9777775466135851,0.9834679317329704
0.455558163847244,0.7355850839831332,0.9595795250633513,0.9885353645289575,0.42658699763894686,0.745415296430694,0.9769520842362835,0.9834679317329704
0.42981835735201496,0.7210755651980304,0.9609559968251657,0.9885353645289575,0.38724789101482754,0.7429086360373036,0.9788504681929038,0.9834679317329704
0.4121431361998545,0.7210755651980304,0.9496758109728403,0.9885353645289575,0.4517965322959932,0.7429086360373036,0.9771998749554873,0.9834679317329704
0.46994832660820335,0.7210755651980304,0.9457935399434452,0.9885353645289575,0.46746706648477193,0.7429086360373036,0.979688883576319,0.9834679317329704
0.4364314622222552,0.7210755651980304,0.9514637857383763,0.9885353645289575,0.44091902055653,0.7429086360373036,0.9812260329030424,0.9834679317329704
0.4371030488009891,0.7210755651980304,0.955088891417812,0.9885353645289575,0.4549879459035916,0.7429086360373036,0.9836407854666466,0.9834679317329704
0.4064161283459757,0.7210755651980304,0.960814627700416,0.9885353645289575,0.4825019794812727,0.7429086360373036,0.9836407854666466,0.9834679317329704
0.4045143389868382,0.7217327242094125,0.960814627700416,0.9885353645289575,0.4162217634245487,0.7377879384537822,0.9823909441255476,0.9834679317329704
0.35611739939906106,0.7217327242094125,0.952387982844664,0.9885353645289575,0.4110335152635948,0.7377879384537822,0.9816331802803315,0.9834679317329704
0.38779179642225564,0.7217327242094125,0.952387982844664,0.9885353645289575,0.3965057535840744,0.7377879384537822,0.9836144272570553,0.9834679317329704
0.3751598467402467,0.7063767858553172,0.9563993371414748,0.9885353645289575,0.4094359933902497,0.7377879384537822,0.9825039796629258,0.9834679317329704
0.3950985543915067,0.7063767858553172,0.9617482552815405,0.9885353645289575,0.4249603549165459,0.747402788736987,0.9809204695917398,0.9834679317329704
0.39106352077274487,0.7063767858553172,0.9654040762320505,0.9885353645289575,0.4101579984033204,0.747402788736987,0.9805867917422674,0.9834679317329704
0.45752463489243117,0.7063767858553172,0.9577060663061815,0.9885353645289575,0.4067361790948474,0.747402788736987,0.9821855606501816,0.9834679317329704
0.40726280127133707,0.7212712475502959,0.9577060663061815,0.9885353645289575,0.4037592193127237,0.747402788736987,0.9819598360785017,0.9834679317329704
0.37235654412353814,0.7212712475502959,0.9538553524727591,0.9885353645289575,0.4275969535688219,0.747402788736987,0.980848934367302,0.9834679317329704
0.3752143459131932,0.7212712475502959,0.9436822539644232,0.9885353645289575,0.46374418231622466,0.747402788736987,0.9779699016761887,0.9834679317329704
0.4362026728859387,0.7212712475502959,0.9436822539644232,0.9885353645289575,0.42293809833726487,0.747402788736987,0.9794713993335658,0.9834679317329704
0.4565975885607343,0.7212712475502959,0.9436822539644232,0.9885353645289575,0.43684345482039566,0.7441320967028713,0.9760929936388394,0.9834679317329704
0.4488840472672798,0.7421609975325398,0.9390454586245328,0.9885353645289575,0.4572846808862668,0.7441320967028713,0.9772420144274511,0.9834679317329704
0.43647323792197873,0.7421609975325398,0.9247420377653528,0.9885353645289575,0.3661280786097718,0.7432994614161773,0.9713554279290467,0.9834679317329704
