Rank_by_RMSE,Model,Z_prior,mu_prior_sd,tau_halfcauchy_scale,Z_mean,sigma_y_used,sigma_c_used,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage,Rhat_mu,Rhat_tau,Rhat_phi,Rhat_Z_mean,tau_accept_rate,phi_accept_rate,z_accept_rate,Method_Type
11,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p36_sigC1p02,"Beta(2,2)",10.0,1.0,0.9762296407641098,1.3580511528512091,1.0185383646384067,1.7012470814142437,0.09684309167475054,1.7003256570216816,0.9157667386609071,1.0299736730386142,1.5172983978797896,1.1618540318474264,1.0852315380840316,0.1825,0.7849999999999999,0.006500000000000001,Bayesian AR(1) sampled Z
12,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p36_sigC0p849,"Beta(2,2)",5.0,1.0,0.821449586769804,1.3580511528512091,0.8487819705320057,1.7064762054052576,0.13925919913952758,1.7026241807964253,0.9330453563714903,1.9164736021986881,2.3804362714813245,5.475454347289101,53.29333797462246,0.1965,0.5775,0.008166666666666666,Bayesian AR(1) sampled Z
13,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p36_sigC0p849,"Beta(2,2)",10.0,1.0,0.821449586769804,1.3580511528512091,0.8487819705320057,1.7064767899630238,0.13927091585683163,1.7026238075091118,0.9330453563714903,1.9163559882958199,2.3804362714813245,5.475454347289101,53.29333797462246,0.1965,0.5775,0.008166666666666666,Bayesian AR(1) sampled Z
14,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC1p19,"Beta(2,2)",10.0,2.5,0.9772644257968515,1.3580511528512091,1.1882947587448078,1.7069169114597407,0.0011050939914281715,1.7087628674692417,0.91792656587473,5.28602756522203,21.09194886543414,1.4959740428501873,1.1493637198306,0.1725,0.713,0.005166666666666667,Bayesian AR(1) sampled Z
15,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC1p19,"Beta(2,2)",5.0,2.5,0.9772644257968515,1.3580511528512091,1.1882947587448078,1.7069173365396595,0.0010963799053642176,1.7087632986345618,0.91792656587473,5.285777856927664,21.09194886543414,1.4959740428501873,1.1493637198306,0.1725,0.713,0.005166666666666667,Bayesian AR(1) sampled Z
16,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p36_sigC1p19,"Beta(2,2)",10.0,1.0,0.9855197168346772,1.3580511528512091,1.1882947587448078,1.7090883325401334,0.04186873206232642,1.7104235198392062,0.91792656587473,2.627180444533522,17.10539620029817,1.805841345715756,1.1706102226885482,0.193,0.622,0.007833333333333333,Bayesian AR(1) sampled Z
17,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p36_sigC1p19,"Beta(2,2)",5.0,1.0,0.9855197168346772,1.3580511528512091,1.1882947587448078,1.709088544812816,0.04185890691442322,1.7104239734031677,0.91792656587473,2.6270207115685538,17.10539620029817,1.805841345715756,1.1706102226885482,0.193,0.622,0.007833333333333333,Bayesian AR(1) sampled Z
18,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY1p36_sigC0p849,"Beta(2,2)",5.0,5.0,0.8257270432373046,1.3580511528512091,0.8487819705320057,1.7116628730247343,0.14054876399431282,1.7077279100302816,0.9308855291576674,1.854858941375172,5.235113397301383,5.459802875698559,74.07148973046134,0.197,0.565,0.006333333333333333,Bayesian AR(1) sampled Z
19,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p36_sigC0p849,"Beta(2,2)",10.0,5.0,0.8257270432373046,1.3580511528512091,0.8487819705320057,1.7116634814562608,0.1405606501409605,1.707727540775881,0.9308855291576674,1.8547746150754254,5.235113397301383,5.459802875698559,74.07148973046134,0.197,0.565,0.006333333333333333,Bayesian AR(1) sampled Z
20,Gaussian NB baseline,,,,,,,1.7145470924005723,0.013584667223946972,1.71634778388837,,,,,,,,,Comparison method
21,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY1p7_sigC1p36,"Beta(2,2)",5.0,5.0,0.9799180432996034,1.6975639410640113,1.3580511528512091,1.7146691059599484,0.08388986640325156,1.7144682067689672,0.9611231101511879,1.054064743370305,1.2973476987092845,1.0022026297821747,1.1587892280251888,0.2015,0.6665,0.005666666666666667,Bayesian AR(1) sampled Z
22,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC1p36,"Beta(2,2)",10.0,5.0,0.9799180432996034,1.6975639410640113,1.3580511528512091,1.7146695851914737,0.08390796461972538,1.7144677995259445,0.9611231101511879,1.054071317806512,1.2973476987092845,1.0022026297821747,1.1587892280251888,0.2015,0.6665,0.005666666666666667,Bayesian AR(1) sampled Z
23,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC0p849,"Beta(2,2)",5.0,2.5,0.8171334940768368,1.3580511528512091,0.8487819705320057,1.7193798445250887,0.1527661982036506,1.7144322298591506,0.9287257019438445,1.7298304108336584,5.41470737443319,7.454070666148821,55.975448981886075,0.2065,0.583,0.006500000000000001,Bayesian AR(1) sampled Z
24,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC0p849,"Beta(2,2)",10.0,2.5,0.8171334940768368,1.3580511528512091,0.8487819705320057,1.719380560628354,0.15277762976269407,1.7144319287200942,0.9287257019438445,1.7297658508306604,5.41470737443319,7.454070666148821,55.975448981886075,0.2065,0.583,0.006500000000000001,Bayesian AR(1) sampled Z
25,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY1p7_sigC1p19,"Beta(2,2)",5.0,5.0,0.9785091225727168,1.6975639410640113,1.1882947587448078,1.7224135090346038,0.09386736656312075,1.7217141425104845,0.9503239740820735,1.0057309093692182,1.0637220281864646,1.0023642875930137,1.0090265209566063,0.2175,0.677,0.006833333333333334,Bayesian AR(1) sampled Z
26,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC1p19,"Beta(2,2)",10.0,5.0,0.9785091225727168,1.6975639410640113,1.1882947587448078,1.7224141134379383,0.09388557146346077,1.7217137536973748,0.9503239740820735,1.0057309773934264,1.0637220281864646,1.0023642875930137,1.0090265209566063,0.2175,0.677,0.006833333333333334,Bayesian AR(1) sampled Z
27,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY1p7_sigC1p02,"Beta(2,2)",5.0,5.0,0.9798566333588934,1.6975639410640113,1.0185383646384067,1.725795294962025,0.10584577738782043,1.7244096116951093,0.9438444924406048,1.0196465338319471,1.3025872053632417,1.0033899049560153,1.6752170554532464,0.1935,0.6905,0.005666666666666667,Bayesian AR(1) sampled Z
28,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC1p02,"Beta(2,2)",10.0,5.0,0.9798566333588934,1.6975639410640113,1.0185383646384067,1.7257960450234855,0.10586288125080157,1.7244093117766972,0.9438444924406048,1.019648215098625,1.3025872053632417,1.0033899049560153,1.6752170554532464,0.1935,0.6905,0.005666666666666667,Bayesian AR(1) sampled Z
29,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC1p36,"Beta(2,2)",5.0,2.5,0.9722657691412011,1.6975639410640113,1.3580511528512091,1.7275735971978676,0.10556808635034791,1.7262102333823046,0.9460043196544277,1.0168134119909806,1.68535884992424,1.0123386321423127,1.7927010376929187,0.1955,0.5705,0.007833333333333333,Bayesian AR(1) sampled Z
30,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC1p36,"Beta(2,2)",10.0,2.5,0.9722657691412011,1.6975639410640113,1.3580511528512091,1.7275743894883497,0.1055860418329785,1.7262099274593512,0.9460043196544277,1.016817008205982,1.68535884992424,1.0123386321423127,1.7927010376929187,0.1955,0.5705,0.007833333333333333,Bayesian AR(1) sampled Z
31,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC1p19,"Beta(2,2)",5.0,2.5,0.9804094455716927,1.6975639410640113,1.1882947587448078,1.7325751353267218,0.08896763755446442,1.7321609812578884,0.9416846652267818,1.0726276143806937,2.575112653350939,1.10210457021788,2.1324114526425744,0.2025,0.5880000000000001,0.007666666666666667,Bayesian AR(1) sampled Z
32,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC1p19,"Beta(2,2)",10.0,2.5,0.9804094455716927,1.6975639410640113,1.1882947587448078,1.7325757040680514,0.08898470523333672,1.7321606727509413,0.9416846652267818,1.0726475541531417,2.575112653350939,1.10210457021788,2.1324114526425744,0.2025,0.5880000000000001,0.007666666666666667,Bayesian AR(1) sampled Z
33,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC1p19,"Beta(2,2)",5.0,1.0,0.9716042878487919,1.6975639410640113,1.1882947587448078,1.7386501625293327,0.09966843721717901,1.7376686023664625,0.9481641468682506,1.002184207307299,1.4212518220651338,1.041102496405046,2.074958690370989,0.188,0.5715,0.006666666666666666,Bayesian AR(1) sampled Z
34,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p7_sigC1p19,"Beta(2,2)",10.0,1.0,0.9716042878487919,1.6975639410640113,1.1882947587448078,1.7386508936098508,0.09968526191100689,1.7376683682495375,0.9481641468682506,1.0021843680209859,1.4212518220651338,1.041102496405046,2.074958690370989,0.188,0.5715,0.006666666666666666,Bayesian AR(1) sampled Z
35,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC1p02,"Beta(2,2)",5.0,1.0,0.9857011957852446,1.6975639410640113,1.0185383646384067,1.7407485023103046,0.09121019131749063,1.74023760681982,0.9438444924406048,1.2270994420194483,3.7664988230742047,1.0967752281427712,1.176388681763378,0.196,0.732,0.005833333333333333,Bayesian AR(1) sampled Z
36,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p7_sigC1p02,"Beta(2,2)",10.0,1.0,0.9857011957852446,1.6975639410640113,1.0185383646384067,1.7407491435437559,0.09122648750330377,1.7402373935810438,0.9438444924406048,1.227124720337579,3.7664988230742047,1.0967752281427712,1.176388681763378,0.196,0.732,0.005833333333333333,Bayesian AR(1) sampled Z
37,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY1p7_sigC0p849,"Beta(2,2)",5.0,5.0,0.9851487558982197,1.6975639410640113,0.8487819705320057,1.7419148900271815,0.11675494312964736,1.7398775646607463,0.937365010799136,1.20224057380906,1.3122486751912827,2.3932629731401875,1.4986996428746997,0.187,0.601,0.006,Bayesian AR(1) sampled Z
38,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC0p849,"Beta(2,2)",10.0,5.0,0.9851487558982197,1.6975639410640113,0.8487819705320057,1.741915793861913,0.11677196725569024,1.7398773265480088,0.937365010799136,1.20226850546189,1.3122486751912827,2.3932629731401875,1.4986996428746997,0.187,0.601,0.006,Bayesian AR(1) sampled Z
39,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p7_sigC1p36,"Beta(2,2)",10.0,1.0,0.9807915225371484,1.6975639410640113,1.3580511528512091,1.7453658273398067,0.001010399802446937,1.747253437576269,0.937365010799136,3.1308216971392717,13.915836115605336,1.627964754744052,1.3675339487020985,0.1905,0.6174999999999999,0.006166666666666667,Bayesian AR(1) sampled Z
40,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC1p36,"Beta(2,2)",5.0,1.0,0.9807915225371484,1.6975639410640113,1.3580511528512091,1.7453659823109566,0.001000658603504341,1.747253598333181,0.937365010799136,3.1306523539018394,13.915836115605336,1.627964754744052,1.3675339487020985,0.1905,0.6174999999999999,0.006166666666666667,Bayesian AR(1) sampled Z
41,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY1p36_sigC1p02,"Beta(2,2)",5.0,5.0,0.6661896111374508,1.3580511528512091,1.0185383646384067,1.7486275267634273,0.20416109902338306,1.7385467054940826,0.91792656587473,1.0000172166606975,1.0101505432287392,0.9999532078763029,2.5241782565195168,0.2,0.6925,0.005833333333333334,Bayesian AR(1) sampled Z
42,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p36_sigC1p02,"Beta(2,2)",10.0,5.0,0.6661896111374508,1.3580511528512091,1.0185383646384067,1.7486283785028576,0.20417114764595995,1.738546381413112,0.91792656587473,1.000017060075698,1.0101505432287392,0.9999532078763029,2.5241782565195168,0.2,0.6925,0.005833333333333334,Bayesian AR(1) sampled Z
43,Naive mean,,,,,,,1.7498964502585075,0.0803020635253511,1.749943773677618,,,,,,,,,Comparison method
44,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC1p02,"Beta(2,2)",5.0,2.5,0.9356664317113649,1.6975639410640113,1.0185383646384067,1.7499533111242895,0.13783319805935498,1.7464037086584436,0.9395248380129589,1.2045481031101408,1.1929466249294252,1.0563856099719227,1.1550769975891344,0.2175,0.48550000000000004,0.008333333333333333,Bayesian AR(1) sampled Z
45,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC1p02,"Beta(2,2)",10.0,2.5,0.9356664317113649,1.6975639410640113,1.0185383646384067,1.7499543898221592,0.13784872914275084,1.7464035633907953,0.9395248380129589,1.2045514350008142,1.1929466249294252,1.0563856099719227,1.1550769975891344,0.2175,0.48550000000000004,0.008333333333333333,Bayesian AR(1) sampled Z
46,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC0p849,"Beta(2,2)",5.0,1.0,0.9759569323443459,1.6975639410640113,0.8487819705320057,1.7514446898120928,0.11515223808880198,1.7495455121743686,0.937365010799136,1.0211549259320543,1.155196972030192,1.0121642360125602,2.080065417628572,0.1835,0.625,0.004,Bayesian AR(1) sampled Z
47,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p7_sigC0p849,"Beta(2,2)",10.0,1.0,0.9759569323443459,1.6975639410640113,0.8487819705320057,1.751445551927911,0.11516739149379154,1.749545377497287,0.937365010799136,1.0211576588353697,1.155196972030192,1.0121642360125602,2.080065417628572,0.1835,0.625,0.004,Bayesian AR(1) sampled Z
48,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC1p02,"Beta(2,2)",5.0,2.5,0.6606697586019278,1.3580511528512091,1.0185383646384067,1.7560479101322692,0.2041249175907648,1.7460302909677832,0.9157667386609071,0.999365940518885,1.1879640729114964,1.0011827220567677,2.245875181015954,0.195,0.569,0.007166666666666667,Bayesian AR(1) sampled Z
49,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC1p02,"Beta(2,2)",10.0,2.5,0.6606697586019278,1.3580511528512091,1.0185383646384067,1.7560488215752723,0.20413481883859003,1.746030049555682,0.9157667386609071,0.9993661501910199,1.1879640729114964,1.0011827220567677,2.245875181015954,0.195,0.569,0.007166666666666667,Bayesian AR(1) sampled Z
50,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(2,2)",5.0,2.5,0.9775898973904155,2.0370767292768135,1.3580511528512091,1.761246560720607,0.11174999046309693,1.7595989940101888,0.9719222462203023,1.0172772875851135,1.714636886102919,1.192730513601856,1.4811926125079793,0.1985,0.4505,0.0061666666666666675,Bayesian AR(1) sampled Z
51,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(2,2)",10.0,2.5,0.9775898973904155,2.0370767292768135,1.3580511528512091,1.7612478911903986,0.11177265141766206,1.7595988861777778,0.9719222462203023,1.0172811294506872,1.714636886102919,1.192730513601856,1.4811926125079793,0.1985,0.4505,0.0061666666666666675,Bayesian AR(1) sampled Z
52,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC1p36,"Beta(2,2)",5.0,5.0,0.9815516204357544,2.0370767292768135,1.3580511528512091,1.763983671748007,0.10671311342394484,1.7626574270060975,0.9740820734341252,1.0508941166538293,1.853373844140303,1.711575680339494,6.398064453925277,0.221,0.393,0.0075,Bayesian AR(1) sampled Z
53,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(2,2)",10.0,5.0,0.9815516204357544,2.0370767292768135,1.3580511528512091,1.7639849240591305,0.10673562729071627,1.7626573168653463,0.9740820734341252,1.0509154822593123,1.853373844140303,1.711575680339494,6.398064453925277,0.221,0.393,0.0075,Bayesian AR(1) sampled Z
54,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(2,2)",5.0,2.5,0.981404099615,2.0370767292768135,1.1882947587448078,1.7640726055124771,0.09363435641883333,1.7634913141146766,0.9676025917926566,1.246326781630649,1.1343008341050487,1.8564934107690805,1.1890085072495034,0.20450000000000002,0.44000000000000006,0.0075,Bayesian AR(1) sampled Z
55,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(2,2)",10.0,2.5,0.981404099615,2.0370767292768135,1.1882947587448078,1.7640736474067602,0.09365517636747266,1.7634912506364497,0.9676025917926566,1.2463481939057863,1.1343008341050487,1.8564934107690805,1.1890085072495034,0.20450000000000002,0.44000000000000006,0.0075,Bayesian AR(1) sampled Z
56,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(2,2)",5.0,1.0,0.9804355762894763,2.0370767292768135,1.3580511528512091,1.7671555356455755,0.005018077531632951,1.769059875372762,0.9654427645788337,4.045347160992636,4.336838028562184,1.5788604684478624,1.8697485332119443,0.175,0.41600000000000004,0.005166666666666667,Bayesian AR(1) sampled Z
57,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(2,2)",10.0,1.0,0.9804355762894763,2.0370767292768135,1.3580511528512091,1.7671555458315644,0.0050297472498702965,1.769059852357513,0.9654427645788337,4.045665050804953,4.336838028562184,1.5788604684478624,1.8697485332119443,0.175,0.41600000000000004,0.005166666666666667,Bayesian AR(1) sampled Z
58,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(2,2)",5.0,1.0,0.9805599807772812,2.0370767292768135,1.0185383646384067,1.7698086271906415,0.11336996381941271,1.7680841922620627,0.9697624190064795,1.0012384390891615,1.4193302371170284,3.0827102600308494,2.0650138245045775,0.1935,0.443,0.006500000000000001,Bayesian AR(1) sampled Z
59,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(2,2)",10.0,1.0,0.9805599807772812,2.0370767292768135,1.0185383646384067,1.7698099132888216,0.11339084801063201,1.7680841402803171,0.9697624190064795,1.0012377730424404,1.4193302371170284,3.0827102600308494,2.0650138245045775,0.1935,0.443,0.006500000000000001,Bayesian AR(1) sampled Z
60,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC0p849,"Beta(2,2)",5.0,5.0,0.971611638661853,2.0370767292768135,0.8487819705320057,1.7709536555594747,0.12113215056750605,1.7687172104475168,0.9632829373650108,1.0800438345990533,2.887485847286298,1.7382437189605153,1.691184201074033,0.2205,0.3345,0.0055,Bayesian AR(1) sampled Z
61,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(2,2)",10.0,5.0,0.971611638661853,2.0370767292768135,0.8487819705320057,1.7709548876152066,0.12115051138458105,1.768717186457757,0.9632829373650108,1.080028712032511,2.887485847286298,1.7382437189605153,1.691184201074033,0.2205,0.3345,0.0055,Bayesian AR(1) sampled Z
62,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(2,2)",5.0,1.0,0.9730769935618349,2.0370767292768135,1.1882947587448078,1.7714589491238266,0.12982573191218905,1.7686062190561789,0.9654427645788337,1.109307012185791,3.93419892929264,1.5322123225671709,1.8957806195284845,0.191,0.401,0.0075,Bayesian AR(1) sampled Z
63,AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(2,2)",10.0,1.0,0.9730769935618349,2.0370767292768135,1.1882947587448078,1.7714604770302993,0.1298472030492169,1.7686061730949072,0.9654427645788337,1.1093043569314003,3.93419892929264,1.5322123225671709,1.8957806195284845,0.191,0.401,0.0075,Bayesian AR(1) sampled Z
64,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC1p19,"Beta(2,2)",5.0,5.0,0.9702762619694425,2.0370767292768135,1.1882947587448078,1.7731999919813901,0.13371179959437093,1.7700639473836006,0.9676025917926566,1.0036550985880606,1.6362216647414796,1.4075403849918462,1.5152161934330444,0.2135,0.33899999999999997,0.0095,Bayesian AR(1) sampled Z
65,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(2,2)",10.0,5.0,0.9702762619694425,2.0370767292768135,1.1882947587448078,1.7732016578354857,0.1337342224631865,1.7700639221550616,0.9676025917926566,1.003652851329163,1.6362216647414796,1.4075403849918462,1.5152161934330444,0.2135,0.33899999999999997,0.0095,Bayesian AR(1) sampled Z
66,AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC1p02,"Beta(2,2)",5.0,5.0,0.9809633803495793,2.0370767292768135,1.0185383646384067,1.7739371736393899,0.09758291797066963,1.7731670618321087,0.9697624190064795,1.007747728159216,0.9999803897745265,1.33571342647966,2.99003691092465,0.1905,0.35950000000000004,0.006833333333333334,Bayesian AR(1) sampled Z
67,AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(2,2)",10.0,5.0,0.9809633803495793,2.0370767292768135,1.0185383646384067,1.7739382384656253,0.09760294516881991,1.773167024768758,0.9697624190064795,1.0077485315661494,0.9999803897745265,1.33571342647966,2.99003691092465,0.1905,0.35950000000000004,0.006833333333333334,Bayesian AR(1) sampled Z
68,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(2,2)",5.0,2.5,0.8173544685441961,1.6975639410640113,0.8487819705320057,1.7739502990769438,0.14046762048075845,1.7702929910619003,0.9416846652267818,4.147211719027613,28.20989494277328,1.03548799598629,55.46669532339332,0.188,0.34550000000000003,0.006500000000000001,Bayesian AR(1) sampled Z
69,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(2,2)",10.0,2.5,0.8173544685441961,1.6975639410640113,0.8487819705320057,1.7739509277387013,0.14047414711756212,1.7702931033833798,0.9416846652267818,4.147305307572944,28.20989494277328,1.03548799598629,55.46669532339332,0.188,0.34550000000000003,0.006500000000000001,Bayesian AR(1) sampled Z
70,AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(2,2)",5.0,2.5,0.8179586438841496,2.0370767292768135,1.0185383646384067,1.7770402790087276,0.20178892665706635,1.767455930862514,0.9676025917926566,3.0783782215241096,4.94944328632421,1.0634629376091518,90.81475728924627,0.1925,0.373,0.008833333333333334,Bayesian AR(1) sampled Z
71,AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(2,2)",10.0,2.5,0.8179586438841496,2.0370767292768135,1.0185383646384067,1.7770421894810473,0.2018055900454635,1.7674559492120765,0.9676025917926566,3.0781971682617106,4.94944328632421,1.0634629376091518,90.81475728924627,0.1925,0.373,0.008833333333333334,Bayesian AR(1) sampled Z
72,AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(2,2)",5.0,1.0,0.8248205990312116,2.0370767292768135,0.8487819705320057,1.783346618790091,0.17708886550768096,1.7764516985735044,0.9676025917926566,4.306961882452378,8.842023381947762,1.0364532196877854,69.95110725965641,0.1875,0.353,0.004833333333333334,Bayesian AR(1) sampled Z
