mu_chain_1,tau_chain_1,Z_mean_chain_1,mu_chain_2,tau_chain_2,Z_mean_chain_2
0.34582864395545604,0.3141203860014372,0.9141092102170489,0.29891372513140074,0.26765723102681743,0.9243809537130465
0.35033544278435136,0.3141203860014372,0.9141092102170489,0.3107802994318888,0.26765723102681743,0.9243809537130465
0.3547991297906376,0.3141203860014372,0.9141092102170489,0.30880722828880985,0.27586840613472463,0.9243809537130465
0.3603283415633113,0.3141203860014372,0.9141092102170489,0.30979753731095483,0.27586840613472463,0.9243809537130465
0.35999864088715494,0.3141203860014372,0.9141092102170489,0.3197029307875844,0.27586840613472463,0.9243809537130465
0.35842858896906094,0.3141203860014372,0.9141092102170489,0.31985940378523275,0.27586840613472463,0.9243809537130465
0.36563735177951445,0.3134943677158387,0.9141092102170489,0.32574273462082964,0.26523268109307907,0.9243809537130465
0.35656599414976764,0.3134943677158387,0.9141092102170489,0.3306538380203579,0.26523268109307907,0.9243809537130465
0.3583180731221052,0.3134943677158387,0.9141092102170489,0.32762214803151274,0.26523268109307907,0.9243809537130465
0.358787983919906,0.3134943677158387,0.9141092102170489,0.3270842195462876,0.26523268109307907,0.9243809537130465
0.3655299483582916,0.3134943677158387,0.9141092102170489,0.3281068809553422,0.26523268109307907,0.9243809537130465
0.36300361173371765,0.3134943677158387,0.9141092102170489,0.3261684138878753,0.26965285478694995,0.9243809537130465
0.3645279664953531,0.3134943677158387,0.9141092102170489,0.32603751442101764,0.26965285478694995,0.9243809537130465
0.36675598923682423,0.3134943677158387,0.9141092102170489,0.32585381171047145,0.26965285478694995,0.9243809537130465
0.37237482963157176,0.3134943677158387,0.9141092102170489,0.3357115904930388,0.26965285478694995,0.9243809537130465
0.3733269863905963,0.3134943677158387,0.9141092102170489,0.34311065764244325,0.26214771548828797,0.9243809537130465
0.3751291276444866,0.3134943677158387,0.9141092102170489,0.3500937529945703,0.26214771548828797,0.9243809537130465
0.372620174668726,0.3134943677158387,0.9141092102170489,0.34551127460109055,0.26214771548828797,0.9243809537130465
0.37239923000597175,0.3134943677158387,0.9141092102170489,0.3369384896675106,0.2557450915574708,0.9243809537130465
0.3851874383190025,0.3134943677158387,0.9141092102170489,0.3441889015898652,0.2557450915574708,0.9243809537130465
0.37969196724473436,0.3134943677158387,0.9141092102170489,0.34989799997740584,0.2557450915574708,0.9243809537130465
0.3846223271135545,0.3134943677158387,0.9141092102170489,0.3548062280582508,0.2557450915574708,0.9243809537130465
0.38354934658866996,0.31951922774485975,0.9141092102170489,0.34992476640485826,0.2557450915574708,0.9243809537130465
0.3756611327555813,0.31951922774485975,0.9141092102170489,0.3595322437622814,0.2557450915574708,0.9243809537130465
0.3708474554328131,0.31951922774485975,0.9141092102170489,0.34897333236455236,0.2557450915574708,0.9243809537130465
0.36671387940818,0.31951922774485975,0.9141092102170489,0.34926317705266424,0.2557450915574708,0.9243809537130465
0.36637374223364955,0.31951922774485975,0.9141092102170489,0.35065347719094014,0.2557450915574708,0.9243809537130465
0.37169148151095416,0.31951922774485975,0.9141092102170489,0.3607025017104311,0.2557450915574708,0.9243809537130465
0.3771936843770786,0.31951922774485975,0.9141092102170489,0.3654946528439818,0.24974858784548068,0.9243809537130465
0.38681477299424305,0.31951922774485975,0.9141092102170489,0.36622830443055854,0.24974858784548068,0.9243809537130465
0.3859788457571643,0.31951922774485975,0.9141092102170489,0.36528029156154973,0.24974858784548068,0.9243809537130465
0.38383736680154984,0.31951922774485975,0.9141092102170489,0.37480637850651277,0.24974858784548068,0.9243809537130465
0.3959945800943563,0.31951922774485975,0.9141092102170489,0.3636261352587019,0.24974858784548068,0.9243809537130465
0.3943814854938755,0.31951922774485975,0.9141092102170489,0.3582509803907889,0.24974858784548068,0.9243809537130465
0.3877514688765082,0.31951922774485975,0.9141092102170489,0.35452821478553975,0.24974858784548068,0.9243809537130465
0.39567965666334004,0.31951922774485975,0.9141092102170489,0.35470280996872017,0.24974858784548068,0.9243809537130465
0.4014896494024469,0.31951922774485975,0.9141092102170489,0.35704498739599155,0.24974858784548068,0.9243809537130465
0.4003164212369661,0.3158068862251067,0.9141092102170489,0.3579939134739929,0.24974858784548068,0.9243809537130465
0.39466031312099525,0.3158068862251067,0.9141092102170489,0.35744881196061523,0.24974858784548068,0.9243809537130465
0.3865645737801526,0.3158068862251067,0.9141092102170489,0.360045333884752,0.24974858784548068,0.9243809537130465
0.378664713949552,0.3158068862251067,0.9141092102170489,0.3589838499414919,0.24974858784548068,0.9243809537130465
0.37260923873108137,0.3158068862251067,0.9141092102170489,0.3591566077051057,0.24974858784548068,0.9243809537130465
0.3712458147682134,0.3158068862251067,0.9141092102170489,0.3673079304138572,0.24974858784548068,0.9243809537130465
0.37994952548521516,0.3158068862251067,0.9141092102170489,0.36323997368474903,0.24974858784548068,0.9243809537130465
0.3771234343958746,0.3158068862251067,0.9141092102170489,0.366121471724209,0.24974858784548068,0.9243809537130465
0.3787947070006011,0.3158068862251067,0.9141092102170489,0.36092136457905344,0.24974858784548068,0.9243809537130465
0.38876542238455775,0.3158068862251067,0.9141092102170489,0.3589433438276681,0.24974858784548068,0.9243809537130465
0.3923024333897604,0.3158068862251067,0.9141092102170489,0.358603489526875,0.24974858784548068,0.9243809537130465
0.3864254095981829,0.3158068862251067,0.9141092102170489,0.3591010861471162,0.24974858784548068,0.9243809537130465
0.3822588721284547,0.3158068862251067,0.9141092102170489,0.3696007120378315,0.24974858784548068,0.9243809537130465
0.3884315707005601,0.3158068862251067,0.9141092102170489,0.3691195689886316,0.24974858784548068,0.9243809537130465
