mu_chain_1,tau_chain_1,phi_chain_1,Zmean_chain_1,mu_chain_2,tau_chain_2,phi_chain_2,Zmean_chain_2
0.3494016691506961,0.638584550929493,0.9362344439560027,0.9414080503350529,0.37636812419174537,0.6070292699452106,0.9337161521931098,0.9363734185631557
0.3834402649480722,0.638584550929493,0.940800295360508,0.9414080503350529,0.3976205511865934,0.6070292699452106,0.9337161521931098,0.9363734185631557
0.3887932188004255,0.638584550929493,0.9463266789949187,0.9414080503350529,0.40673463360859347,0.6070292699452106,0.9378965764758633,0.9363734185631557
0.3966209329443574,0.6417298242261569,0.9463266789949187,0.9414080503350529,0.3807504565082333,0.6070292699452106,0.923817237692455,0.9363734185631557
0.3997425632583899,0.6417298242261569,0.9547513972412617,0.9414080503350529,0.3764193040569315,0.6070292699452106,0.9294743920835555,0.9363734185631557
0.42299884293296114,0.6417298242261569,0.9547513972412617,0.9414080503350529,0.4136507647621068,0.6070292699452106,0.9357365816702552,0.9363734185631557
0.4014858199311793,0.6417298242261569,0.9553692511191999,0.9414080503350529,0.4019650065920491,0.6070292699452106,0.9357365816702552,0.9363734185631557
0.4054003307784181,0.6417298242261569,0.952257494294144,0.9414080503350529,0.4142172156882818,0.6193392501671129,0.9369498197450501,0.9363734185631557
0.4246546089060035,0.6417298242261569,0.9493245761791052,0.9414080503350529,0.3780381380603084,0.6184048826040414,0.937969894478414,0.9363734185631557
0.46912085167438106,0.6417298242261569,0.9400847571652055,0.9414080503350529,0.4000939819926869,0.6184048826040414,0.9374079090152322,0.9363734185631557
0.4576273229216973,0.6417298242261569,0.9400847571652055,0.9414080503350529,0.39590268058866124,0.6184048826040414,0.944877285309046,0.9363734185631557
0.4568261614722708,0.6417298242261569,0.9322397114043122,0.9414080503350529,0.4081769013114026,0.6184048826040414,0.944877285309046,0.9363734185631557
0.43293010097084245,0.6417298242261569,0.9325323467414637,0.9414080503350529,0.40642893282249676,0.6445894914957376,0.944877285309046,0.9363734185631557
0.43589286370275976,0.6417298242261569,0.9349024747294397,0.9414080503350529,0.4546296804203403,0.6445894914957376,0.9276858108537795,0.9363734185631557
0.47794040800652166,0.6307152692440484,0.9284013567751167,0.9414080503350529,0.4209049088015335,0.6445894914957376,0.9173753466894222,0.9363734185631557
0.48537569904476996,0.6559572173445596,0.9239608036838792,0.9414080503350529,0.4174757620376026,0.6445894914957376,0.9197419154083021,0.9363734185631557
0.4318465400721014,0.684886108420733,0.9239608036838792,0.9414080503350529,0.42424340896786433,0.6445894914957376,0.9019197598574761,0.9363734185631557
0.41881375615183936,0.684886108420733,0.9239608036838792,0.9414080503350529,0.46498163103486556,0.6445894914957376,0.9141379600085633,0.9363734185631557
0.4495243600149936,0.6825958876315074,0.9343816847988291,0.9414080503350529,0.4477020325628579,0.6445894914957376,0.9158581285387529,0.9363734185631557
0.448788447912132,0.6825958876315074,0.953494785690039,0.9414080503350529,0.4738156849612346,0.6445894914957376,0.9079438155007573,0.9363734185631557
0.4587905915626709,0.6825958876315074,0.964342197695919,0.9414080503350529,0.44691390670872305,0.656623870473045,0.9051065675571419,0.9363734185631557
0.44593594058638214,0.6825958876315074,0.9595367984615214,0.9414080503350529,0.4443672869232375,0.656623870473045,0.9108109512452914,0.9363734185631557
0.4682739107103974,0.6825958876315074,0.9615425095599007,0.9414080503350529,0.40170423396391663,0.6509455577182311,0.9126304922907005,0.9363734185631557
0.4866038961363658,0.6825958876315074,0.9575753706318408,0.9414080503350529,0.370544086830649,0.6509455577182311,0.918455748184394,0.9363734185631557
0.4894084985020965,0.6825958876315074,0.9575753706318408,0.9414080503350529,0.3592488125957985,0.6556767353888581,0.9134531086200289,0.9363734185631557
0.48259507199513385,0.700636723450452,0.9635042926394763,0.9414080503350529,0.3804631381794069,0.6547232094199186,0.9105601152730712,0.9363734185631557
0.4473934068801327,0.700636723450452,0.9651979046643802,0.9414080503350529,0.36737928878975357,0.6547232094199186,0.8971485642940448,0.9363734185631557
0.45164331564086246,0.700636723450452,0.9574818751644774,0.9414080503350529,0.3995353326537029,0.6547232094199186,0.8971485642940448,0.9363734185631557
0.4880459213894566,0.700636723450452,0.9602350804551147,0.9414080503350529,0.42999641161943086,0.6547232094199186,0.8938288607222832,0.9363734185631557
0.45481547791974053,0.700636723450452,0.9590607659007607,0.9414080503350529,0.45898105857971094,0.6547232094199186,0.9091813068139286,0.9363734185631557
0.4821932803225524,0.700636723450452,0.9609507145025136,0.9414080503350529,0.3833821439393395,0.6547232094199186,0.9091813068139286,0.9363734185631557
0.4509157167907252,0.700636723450452,0.9613557548190721,0.9414080503350529,0.3940375058001412,0.6486691344837276,0.8989273083785205,0.9363734185631557
0.46635274616095984,0.700636723450452,0.9613557548190721,0.9414080503350529,0.3830867927560342,0.6486691344837276,0.8995606597553473,0.9363734185631557
0.46872618894756,0.7112883541753853,0.9713527425976304,0.9414080503350529,0.41891452223887876,0.6486691344837276,0.903692772006881,0.9363734185631557
