ID,timepoint,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t3,8.800966951497836,,8.800966951497836,8.800966951497836
3,Y_t3,2.7161972660281286,,2.7161972660281286,2.7161972660281286
4,Y_t2,3.5328007962931354,,3.5328007962931354,3.5328007962931354
4,Y_t3,-1.398302113787655,,-1.398302113787655,-1.398302113787655
5,Y_t2,1.9293394992085595,,1.9293394992085595,1.9293394992085595
5,Y_t3,-0.7078245906008767,,-0.7078245906008767,-0.7078245906008767
6,Y_t2,-1.4353733514641416,,-1.4353733514641416,-1.4353733514641416
6,Y_t3,-3.9483497543332096,,-3.9483497543332096,-3.9483497543332096
8,Y_t3,5.1176073831737465,,5.1176073831737465,5.1176073831737465
9,Y_t3,2.943989735475727,,2.943989735475727,2.943989735475727
10,Y_t3,-5.68239366002972,,-5.68239366002972,-5.68239366002972
11,Y_t3,-1.954723017751282,,-1.954723017751282,-1.954723017751282
13,Y_t2,0.9979885915021147,,0.9979885915021147,0.9979885915021147
13,Y_t3,-1.3779949880832427,,-1.3779949880832427,-1.3779949880832427
14,Y_t2,-2.5786162920971494,,-2.5786162920971494,-2.5786162920971494
14,Y_t3,-2.107785912895349,,-2.107785912895349,-2.107785912895349
15,Y_t2,2.4028865408758655,,2.4028865408758655,2.4028865408758655
15,Y_t3,6.525630442083802,,6.525630442083802,6.525630442083802
16,Y_t2,-1.8350288495038234,,-1.8350288495038234,-1.8350288495038234
16,Y_t3,5.736701659544546,,5.736701659544546,5.736701659544546
17,Y_t2,-3.154644273962222,,-3.154644273962222,-3.154644273962222
17,Y_t3,-0.36273361818735206,,-0.36273361818735206,-0.36273361818735206
18,Y_t2,1.163831252827859,,1.163831252827859,1.163831252827859
18,Y_t3,-2.393136656203777,,-2.393136656203777,-2.393136656203777
19,Y_t2,2.350180821201179,,2.350180821201179,2.350180821201179
19,Y_t3,3.4361715129753394,,3.4361715129753394,3.4361715129753394
20,Y_t3,-6.743140027010645,,-6.743140027010645,-6.743140027010645
21,Y_t2,2.2202785251217163,,2.2202785251217163,2.2202785251217163
21,Y_t3,-4.528001626065031,,-4.528001626065031,-4.528001626065031
22,Y_t2,-2.7054561885865285,,-2.7054561885865285,-2.7054561885865285
22,Y_t3,-5.252047609573819,,-5.252047609573819,-5.252047609573819
24,Y_t2,-0.9221380363564168,,-0.9221380363564168,-0.9221380363564168
24,Y_t3,1.638030648555913,,1.638030648555913,1.638030648555913
27,Y_t2,-0.06677681614389108,,-0.06677681614389108,-0.06677681614389108
27,Y_t3,1.0009027293433126,,1.0009027293433126,1.0009027293433126
29,Y_t2,8.183734877203634,,8.183734877203634,8.183734877203634
29,Y_t3,-8.169565847848508,,-8.169565847848508,-8.169565847848508
35,Y_t2,-2.227830718538618,,-2.227830718538618,-2.227830718538618
35,Y_t3,3.2902181049444628,,3.2902181049444628,3.2902181049444628
36,Y_t2,10.346380147367318,,10.346380147367318,10.346380147367318
36,Y_t3,4.2699657404439275,,4.2699657404439275,4.2699657404439275
38,Y_t3,-5.021828309790038,,-5.021828309790038,-5.021828309790038
44,Y_t3,0.45542227583298633,,0.45542227583298633,0.45542227583298633
