ID,timepoint,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t3,5.8034911072360655,,5.8034911072360655,5.8034911072360655
3,Y_t3,1.6182419787633051,,1.6182419787633051,1.6182419787633051
4,Y_t2,1.6237680531656526,,1.6237680531656526,1.6237680531656526
4,Y_t3,-2.3914538011885473,,-2.3914538011885473,-2.3914538011885473
5,Y_t2,1.2103033507172434,,1.2103033507172434,1.2103033507172434
5,Y_t3,-1.4788420348387055,,-1.4788420348387055,-1.4788420348387055
6,Y_t2,-1.0698959864000288,,-1.0698959864000288,-1.0698959864000288
6,Y_t3,-3.4061686926139845,,-3.4061686926139845,-3.4061686926139845
8,Y_t3,3.951556692144676,,3.951556692144676,3.951556692144676
9,Y_t3,2.037215016621903,,2.037215016621903,2.037215016621903
10,Y_t3,-4.259051910398817,,-4.259051910398817,-4.259051910398817
11,Y_t3,-1.141826222306095,,-1.141826222306095,-1.141826222306095
13,Y_t2,-0.29578611076466244,,-0.29578611076466244,-0.29578611076466244
13,Y_t3,-1.8776059717922637,,-1.8776059717922637,-1.8776059717922637
14,Y_t2,-1.7220912545707832,,-1.7220912545707832,-1.7220912545707832
14,Y_t3,-1.5382912663612003,,-1.5382912663612003,-1.5382912663612003
15,Y_t2,0.898987138945059,,0.898987138945059,0.898987138945059
15,Y_t3,5.004497046902307,,5.004497046902307,5.004497046902307
16,Y_t2,-1.7814502801707,,-1.7814502801707,-1.7814502801707
16,Y_t3,3.8236351578622063,,3.8236351578622063,3.8236351578622063
17,Y_t2,-2.604149494382787,,-2.604149494382787,-2.604149494382787
17,Y_t3,-0.43082769305527957,,-0.43082769305527957,-0.43082769305527957
18,Y_t2,1.3975517860339663,,1.3975517860339663,1.3975517860339663
18,Y_t3,-2.640958472419367,,-2.640958472419367,-2.640958472419367
19,Y_t2,1.2499936154710372,,1.2499936154710372,1.2499936154710372
19,Y_t3,2.791665207507669,,2.791665207507669,2.791665207507669
20,Y_t3,-4.914578715605886,,-4.914578715605886,-4.914578715605886
21,Y_t2,0.8921691025538403,,0.8921691025538403,0.8921691025538403
21,Y_t3,-3.001055654942359,,-3.001055654942359,-3.001055654942359
22,Y_t2,-1.4402530968120157,,-1.4402530968120157,-1.4402530968120157
22,Y_t3,-3.314472796020153,,-3.314472796020153,-3.314472796020153
24,Y_t2,-0.5937813121805798,,-0.5937813121805798,-0.5937813121805798
24,Y_t3,1.2161455364497442,,1.2161455364497442,1.2161455364497442
27,Y_t2,-0.9456732614302095,,-0.9456732614302095,-0.9456732614302095
27,Y_t3,1.21691166965361,,1.21691166965361,1.21691166965361
29,Y_t2,6.147158610490297,,6.147158610490297,6.147158610490297
29,Y_t3,-6.138605283685124,,-6.138605283685124,-6.138605283685124
35,Y_t2,-1.4082241783443306,,-1.4082241783443306,-1.4082241783443306
35,Y_t3,2.5629748451862557,,2.5629748451862557,2.5629748451862557
36,Y_t2,7.521735533274504,,7.521735533274504,7.521735533274504
36,Y_t3,2.138871799369628,,2.138871799369628,2.138871799369628
38,Y_t3,-3.753443136072367,,-3.753443136072367,-3.753443136072367
44,Y_t3,0.01357238990819909,,0.01357238990819909,0.01357238990819909
45,Y_t2,-0.10599725488682932,,-0.10599725488682932,-0.10599725488682932
45,Y_t3,1.742911194581554,,1.742911194581554,1.742911194581554
46,Y_t2,-0.6941111755091505,,-0.6941111755091505,-0.6941111755091505
46,Y_t3,2.0330074194862098,,2.0330074194862098,2.0330074194862098
48,Y_t3,-0.48492954541862776,,-0.48492954541862776,-0.48492954541862776
49,Y_t2,4.506213579612133,,4.506213579612133,4.506213579612133
49,Y_t3,2.7750589939121983,,2.7750589939121983,2.7750589939121983
50,Y_t2,0.9311870851669822,,0.9311870851669822,0.9311870851669822
50,Y_t3,0.4376397659136206,,0.4376397659136206,0.4376397659136206
52,Y_t2,1.5927485978619582,,1.5927485978619582,1.5927485978619582
52,Y_t3,3.5854212553146203,,3.5854212553146203,3.5854212553146203
53,Y_t2,-3.272012172580486,,-3.272012172580486,-3.272012172580486
53,Y_t3,0.926857634489962,,0.926857634489962,0.926857634489962
54,Y_t2,-2.144567622098416,,-2.144567622098416,-2.144567622098416
54,Y_t3,0.7476044500427685,,0.7476044500427685,0.7476044500427685
56,Y_t2,-1.1929180595151698,,-1.1929180595151698,-1.1929180595151698
56,Y_t3,10.000467321447355,,10.000467321447355,10.000467321447355
57,Y_t2,-0.8778647004053433,,-0.8778647004053433,-0.8778647004053433
57,Y_t3,4.524787260850305,,4.524787260850305,4.524787260850305
58,Y_t2,2.621866037621375,,2.621866037621375,2.621866037621375
58,Y_t3,3.0980120486787426,,3.0980120486787426,3.0980120486787426
59,Y_t2,-0.8088752221401139,,-0.8088752221401139,-0.8088752221401139
59,Y_t3,0.5308228328976994,,0.5308228328976994,0.5308228328976994
63,Y_t2,0.9122728271657309,,0.9122728271657309,0.9122728271657309
63,Y_t3,-3.0727090613431525,,-3.0727090613431525,-3.0727090613431525
64,Y_t3,3.8423202092388435,,3.8423202092388435,3.8423202092388435
65,Y_t3,2.867168019240136,,2.867168019240136,2.867168019240136
66,Y_t3,-2.8617235931170177,,-2.8617235931170177,-2.8617235931170177
67,Y_t2,3.9443840778058634,,3.9443840778058634,3.9443840778058634
67,Y_t3,-2.0625562486063163,,-2.0625562486063163,-2.0625562486063163
68,Y_t2,-4.373523127507612,,-4.373523127507612,-4.373523127507612
68,Y_t3,3.346952360089644,,3.346952360089644,3.346952360089644
70,Y_t2,3.8715968309030746,,3.8715968309030746,3.8715968309030746
70,Y_t3,3.209624102702624,,3.209624102702624,3.209624102702624
71,Y_t2,2.6343962232880695,,2.6343962232880695,2.6343962232880695
71,Y_t3,3.5526862506808996,,3.5526862506808996,3.5526862506808996
72,Y_t3,-0.20054036741527498,,-0.20054036741527498,-0.20054036741527498
73,Y_t2,1.7967435856198657,,1.7967435856198657,1.7967435856198657
73,Y_t3,-0.9367369188764612,,-0.9367369188764612,-0.9367369188764612
77,Y_t3,4.274069116929147,,4.274069116929147,4.274069116929147
79,Y_t3,0.7012942981949477,,0.7012942981949477,0.7012942981949477
81,Y_t2,4.524124154032682,,4.524124154032682,4.524124154032682
81,Y_t3,-2.2817003384625076,,-2.2817003384625076,-2.2817003384625076
83,Y_t3,1.3883988469042294,,1.3883988469042294,1.3883988469042294
84,Y_t2,-0.41949818217401824,,-0.41949818217401824,-0.41949818217401824
84,Y_t3,-3.7786543081544557,,-3.7786543081544557,-3.7786543081544557
86,Y_t3,-5.479183982257222,,-5.479183982257222,-5.479183982257222
89,Y_t3,-3.2864696890276015,,-3.2864696890276015,-3.2864696890276015
91,Y_t3,6.032250235348366,,6.032250235348366,6.032250235348366
94,Y_t2,-2.2908259001009714,,-2.2908259001009714,-2.2908259001009714
94,Y_t3,0.5659822603964004,,0.5659822603964004,0.5659822603964004
95,Y_t2,-0.17947973394916483,,-0.17947973394916483,-0.17947973394916483
95,Y_t3,-1.4722374322927605,,-1.4722374322927605,-1.4722374322927605
96,Y_t3,-6.640430929786665,,-6.640430929786665,-6.640430929786665
97,Y_t3,-2.3248584995255426,,-2.3248584995255426,-2.3248584995255426
98,Y_t3,1.4445081023387925,,1.4445081023387925,1.4445081023387925
99,Y_t3,-1.1040870515590715,,-1.1040870515590715,-1.1040870515590715
100,Y_t2,0.12048315704485346,,0.12048315704485346,0.12048315704485346
100,Y_t3,-0.1723374667206914,,-0.1723374667206914,-0.1723374667206914
101,Y_t2,-0.06931623115026384,,-0.06931623115026384,-0.06931623115026384
101,Y_t3,-1.776922977355231,,-1.776922977355231,-1.776922977355231
102,Y_t3,-5.332553261466272,,-5.332553261466272,-5.332553261466272
103,Y_t2,3.8973172811222274,,3.8973172811222274,3.8973172811222274
103,Y_t3,-5.854483145360478,,-5.854483145360478,-5.854483145360478
104,Y_t2,1.623968307960386,,1.623968307960386,1.623968307960386
104,Y_t3,11.395333206277526,,11.395333206277526,11.395333206277526
105,Y_t2,-1.8767871907469453,,-1.8767871907469453,-1.8767871907469453
105,Y_t3,-1.5341043708728272,,-1.5341043708728272,-1.5341043708728272
107,Y_t3,0.14845785727133204,,0.14845785727133204,0.14845785727133204
108,Y_t3,-2.433359769921372,,-2.433359769921372,-2.433359769921372
109,Y_t2,-8.75084419364235,,-8.75084419364235,-8.75084419364235
109,Y_t3,2.517877044384192,,2.517877044384192,2.517877044384192
112,Y_t2,3.440099691147792,,3.440099691147792,3.440099691147792
112,Y_t3,-6.6126266260521165,,-6.6126266260521165,-6.6126266260521165
113,Y_t2,-1.8509674940384977,,-1.8509674940384977,-1.8509674940384977
113,Y_t3,4.357952286407164,,4.357952286407164,4.357952286407164
114,Y_t2,-0.2995270336363215,,-0.2995270336363215,-0.2995270336363215
114,Y_t3,3.4096140847464698,,3.4096140847464698,3.4096140847464698
115,Y_t3,-0.2817140208955107,,-0.2817140208955107,-0.2817140208955107
118,Y_t3,-4.649228135705503,,-4.649228135705503,-4.649228135705503
119,Y_t2,2.1782801396448503,,2.1782801396448503,2.1782801396448503
119,Y_t3,1.4768191550925274,,1.4768191550925274,1.4768191550925274
120,Y_t2,-1.2581608434161518,,-1.2581608434161518,-1.2581608434161518
120,Y_t3,-0.7522613964725239,,-0.7522613964725239,-0.7522613964725239
121,Y_t3,6.048722282830624,,6.048722282830624,6.048722282830624
123,Y_t3,1.1415385079940068,,1.1415385079940068,1.1415385079940068
125,Y_t2,2.3254072023196963,,2.3254072023196963,2.3254072023196963
125,Y_t3,4.903456958176997,,4.903456958176997,4.903456958176997
127,Y_t3,-2.589913678361558,,-2.589913678361558,-2.589913678361558
128,Y_t2,2.12127087827382,,2.12127087827382,2.12127087827382
128,Y_t3,1.682251315586654,,1.682251315586654,1.682251315586654
129,Y_t3,0.49011521615924836,,0.49011521615924836,0.49011521615924836
131,Y_t3,3.1300851603616806,,3.1300851603616806,3.1300851603616806
133,Y_t2,1.6006335628547332,,1.6006335628547332,1.6006335628547332
133,Y_t3,-2.3483774860364797,,-2.3483774860364797,-2.3483774860364797
134,Y_t2,-0.2992975537830407,,-0.2992975537830407,-0.2992975537830407
134,Y_t3,0.654552054653996,,0.654552054653996,0.654552054653996
136,Y_t2,1.626360361612723,,1.626360361612723,1.626360361612723
136,Y_t3,-3.8083529354311243,,-3.8083529354311243,-3.8083529354311243
137,Y_t3,-5.3946762461490305,,-5.3946762461490305,-5.3946762461490305
138,Y_t2,0.961183281994058,,0.961183281994058,0.961183281994058
138,Y_t3,-3.579038625915681,,-3.579038625915681,-3.579038625915681
139,Y_t2,-0.6922958202778791,,-0.6922958202778791,-0.6922958202778791
139,Y_t3,-1.2084447751460612,,-1.2084447751460612,-1.2084447751460612
140,Y_t3,1.9216531739545641,,1.9216531739545641,1.9216531739545641
141,Y_t2,5.610564951603306,,5.610564951603306,5.610564951603306
141,Y_t3,-2.1092378780384244,,-2.1092378780384244,-2.1092378780384244
142,Y_t2,3.6678747650000267,,3.6678747650000267,3.6678747650000267
142,Y_t3,0.3475978613213164,,0.3475978613213164,0.3475978613213164
143,Y_t2,3.941734706498588,,3.941734706498588,3.941734706498588
143,Y_t3,-1.3139930270666471,,-1.3139930270666471,-1.3139930270666471
144,Y_t3,0.7108479059094377,,0.7108479059094377,0.7108479059094377
