ID,timepoint,posterior_mean,posterior_se,ci_2_5,ci_97_5
2,Y_t3,4.046235029020331,,4.046235029020331,4.046235029020331
3,Y_t3,2.2132500665388806,,2.2132500665388806,2.2132500665388806
4,Y_t2,1.5009043792929464,,1.5009043792929464,1.5009043792929464
4,Y_t3,-1.31045208070101,,-1.31045208070101,-1.31045208070101
5,Y_t2,1.2004893795151061,,1.2004893795151061,1.2004893795151061
5,Y_t3,0.020050669400214716,,0.020050669400214716,0.020050669400214716
6,Y_t2,-1.0478553549090268,,-1.0478553549090268,-1.0478553549090268
6,Y_t3,-2.6341518518120925,,-2.6341518518120925,-2.6341518518120925
8,Y_t3,4.0056623995218725,,4.0056623995218725,4.0056623995218725
9,Y_t3,0.5579309051612458,,0.5579309051612458,0.5579309051612458
10,Y_t3,-3.2338423906600817,,-3.2338423906600817,-3.2338423906600817
11,Y_t3,-0.7644628510462812,,-0.7644628510462812,-0.7644628510462812
13,Y_t2,-0.17586726280849385,,-0.17586726280849385,-0.17586726280849385
13,Y_t3,-1.6474404178642281,,-1.6474404178642281,-1.6474404178642281
14,Y_t2,-0.8817859620814001,,-0.8817859620814001,-0.8817859620814001
14,Y_t3,-1.695466809849714,,-1.695466809849714,-1.695466809849714
15,Y_t2,0.9871071130161031,,0.9871071130161031,0.9871071130161031
15,Y_t3,3.7169642510640504,,3.7169642510640504,3.7169642510640504
16,Y_t2,-1.4984099446045769,,-1.4984099446045769,-1.4984099446045769
16,Y_t3,2.85165901730833,,2.85165901730833,2.85165901730833
17,Y_t2,-2.461354964493885,,-2.461354964493885,-2.461354964493885
17,Y_t3,0.5275932429531748,,0.5275932429531748,0.5275932429531748
18,Y_t2,1.8233148111386739,,1.8233148111386739,1.8233148111386739
18,Y_t3,-2.733054906715509,,-2.733054906715509,-2.733054906715509
19,Y_t2,1.9638446561469263,,1.9638446561469263,1.9638446561469263
19,Y_t3,2.5614796591568507,,2.5614796591568507,2.5614796591568507
20,Y_t3,-3.896107049926648,,-3.896107049926648,-3.896107049926648
21,Y_t2,0.3672673658316923,,0.3672673658316923,0.3672673658316923
21,Y_t3,-1.9614844546587191,,-1.9614844546587191,-1.9614844546587191
22,Y_t2,-0.5229484364197445,,-0.5229484364197445,-0.5229484364197445
22,Y_t3,-1.8947372589396778,,-1.8947372589396778,-1.8947372589396778
24,Y_t2,0.005704655350624033,,0.005704655350624033,0.005704655350624033
24,Y_t3,0.9078439544490357,,0.9078439544490357,0.9078439544490357
27,Y_t2,-0.13557415372618853,,-0.13557415372618853,-0.13557415372618853
27,Y_t3,1.1165474613211577,,1.1165474613211577,1.1165474613211577
29,Y_t2,4.926571465960804,,4.926571465960804,4.926571465960804
29,Y_t3,-5.420657293398466,,-5.420657293398466,-5.420657293398466
35,Y_t2,-0.8208255438229868,,-0.8208255438229868,-0.8208255438229868
35,Y_t3,2.3524939162057947,,2.3524939162057947,2.3524939162057947
36,Y_t2,6.3662383536934595,,6.3662383536934595,6.3662383536934595
36,Y_t3,3.326977934650155,,3.326977934650155,3.326977934650155
38,Y_t3,-3.602901805650715,,-3.602901805650715,-3.602901805650715
44,Y_t3,-0.09810981432458599,,-0.09810981432458599,-0.09810981432458599
45,Y_t2,-0.3399280282191237,,-0.3399280282191237,-0.3399280282191237
45,Y_t3,1.5832469982480724,,1.5832469982480724,1.5832469982480724
46,Y_t2,0.07231747379214148,,0.07231747379214148,0.07231747379214148
46,Y_t3,3.1300496236353883,,3.1300496236353883,3.1300496236353883
48,Y_t3,-1.1274339707695997,,-1.1274339707695997,-1.1274339707695997
49,Y_t2,4.32409672899829,,4.32409672899829,4.32409672899829
49,Y_t3,1.8723558168256313,,1.8723558168256313,1.8723558168256313
50,Y_t2,2.427965056712253,,2.427965056712253,2.427965056712253
50,Y_t3,0.31611125147214975,,0.31611125147214975,0.31611125147214975
52,Y_t2,1.1587709100860817,,1.1587709100860817,1.1587709100860817
52,Y_t3,2.7447287039654253,,2.7447287039654253,2.7447287039654253
53,Y_t2,-2.5634612833523693,,-2.5634612833523693,-2.5634612833523693
53,Y_t3,0.5132225642233827,,0.5132225642233827,0.5132225642233827
54,Y_t2,-1.8886241523167615,,-1.8886241523167615,-1.8886241523167615
54,Y_t3,0.41223390007222416,,0.41223390007222416,0.41223390007222416
56,Y_t2,-1.0237300919716634,,-1.0237300919716634,-1.0237300919716634
