mu_chain_1,tau_chain_1,phi_chain_1,Zmean_chain_1,mu_chain_2,tau_chain_2,phi_chain_2,Zmean_chain_2
0.3725310632264101,0.8169983261764876,0.9696982876040967,0.9966453120708384,0.5059755750963428,0.9553818698789502,0.861259033519557,0.997962693060098
0.37533686644566816,0.8169983261764876,0.9740134782229491,0.9966453120708384,0.44670068202806035,0.9058064930673463,0.8179388166923067,0.997962693060098
0.391509464250479,0.7914874424785538,0.968946917324281,0.9966453120708384,0.4669464915175867,0.9058064930673463,0.8508113411363607,0.997962693060098
0.45478735374703955,0.7914874424785538,0.9656907152091699,0.9966453120708384,0.5098064072462126,0.9058064930673463,0.8695647334254294,0.997962693060098
0.4149374258708694,0.7914874424785538,0.9651573015855339,0.9966453120708384,0.4877051748355582,0.9058064930673463,0.8540432131553246,0.997962693060098
0.45476400347722323,0.7914874424785538,0.9682208128184497,0.9966453120708384,0.43406673779855454,0.9058064930673463,0.8578902424101933,0.997962693060098
0.44282564899182697,0.7914874424785538,0.9789525232836417,0.9966453120708384,0.4793013532058252,0.9058064930673463,0.8720970837905483,0.997962693060098
0.42660284082830846,0.7914874424785538,0.9809097304036993,0.9966453120708384,0.4363456943468839,0.9424188878893028,0.8810184369029687,0.997962693060098
0.4495101000671039,0.7914874424785538,0.9804363968779052,0.9966453120708384,0.4098077189209376,0.9424188878893028,0.8813675166628065,0.997962693060098
0.4738408779905601,0.7914874424785538,0.9684156801437532,0.9966453120708384,0.3748065378015021,0.9444844534202818,0.8686363072191112,0.997962693060098
0.4594932871248093,0.7914874424785538,0.9696328462712405,0.9966453120708384,0.37136714221815037,0.9444844534202818,0.8686363072191112,0.997962693060098
0.4455699415087019,0.7914874424785538,0.9632556700412807,0.9966453120708384,0.37971152226877,0.9444844534202818,0.8826099263338141,0.997962693060098
0.4639130454845168,0.7914874424785538,0.9605081153902776,0.9966453120708384,0.46034835232417876,0.9444844534202818,0.8749238893179072,0.997962693060098
0.41148551721337545,0.7914874424785538,0.9623358306410029,0.9966453120708384,0.4046129279586621,0.9444844534202818,0.8464788579931576,0.997962693060098
0.4938534956273657,0.7914874424785538,0.9633169772707129,0.9966453120708384,0.3682077744994733,0.9193015527024454,0.8317368422705455,0.997962693060098
0.46464194718922136,0.7972291666768813,0.9633169772707129,0.9966453120708384,0.409129161996974,0.9193015527024454,0.8453824846884942,0.997962693060098
0.4335200816981554,0.7972291666768813,0.9583893594647106,0.9966453120708384,0.43226374384144295,0.9193015527024454,0.8453824846884942,0.997962693060098
0.43261181251924863,0.7972291666768813,0.9524072545965365,0.9966453120708384,0.42356425964098365,0.9193015527024454,0.8453824846884942,0.997962693060098
0.4053083041243505,0.7972291666768813,0.9590635994956273,0.9966453120708384,0.3945790805254463,0.9193015527024454,0.8453824846884942,0.997962693060098
0.4534232546571799,0.8000008706324284,0.9593713715010859,0.9966453120708384,0.4171303932582998,0.9243735706312088,0.8129482270124478,0.997962693060098
0.45644932838650687,0.8000008706324284,0.9573233380254151,0.9966453120708384,0.40100347457593216,0.9243735706312088,0.806884823197632,0.997962693060098
0.42116173357591447,0.8000008706324284,0.9616581184196122,0.9966453120708384,0.45679069929294036,0.9243735706312088,0.8394366499452011,0.997962693060098
0.37010531659307155,0.8000008706324284,0.9592869050448467,0.9966453120708384,0.3945712889358184,0.9308937975800871,0.8394366499452011,0.997962693060098
0.36564820436694573,0.8000008706324284,0.9615037997098758,0.9966453120708384,0.4173212952355053,0.9308937975800871,0.839914744722253,0.997962693060098
0.3304223691044138,0.8187276801390082,0.9610986180436031,0.9966453120708384,0.4224046122570866,0.9308937975800871,0.839914744722253,0.997962693060098
