mu_chain_1,tau_chain_1,mu_chain_2,tau_chain_2,mu_chain_3,tau_chain_3,mu_chain_4,tau_chain_4
0.4136569614883315,0.20041969178190958,0.3497500755689182,0.20637261529015294,0.42086428728323444,0.16622746082869214,0.3834057810926102,0.12730146317651525
0.4137287827721933,0.19813939953417722,0.35921215673825363,0.20637261529015294,0.4237096823018318,0.16764765065948134,0.38412635876580004,0.12618787161524678
0.4089890300779023,0.19813939953417722,0.362792547371707,0.20637261529015294,0.4268119749462009,0.16764765065948134,0.3865299388906653,0.12618787161524678
0.41223674238106656,0.19813939953417722,0.3685110169909596,0.20637261529015294,0.42830914188979463,0.16764765065948134,0.39174008808188193,0.12618787161524678
0.41443076986988214,0.19813939953417722,0.36469735419433075,0.20637261529015294,0.42511783825364735,0.16764765065948134,0.39387659709991163,0.12598282004517022
0.4209171573059315,0.19813939953417722,0.36149530911317984,0.20637261529015294,0.4243857558665735,0.16764765065948134,0.39418857467439905,0.12598282004517022
0.41925770170921667,0.19813939953417722,0.3657301709684807,0.20637261529015294,0.4187987037191421,0.16764765065948134,0.39658077711937934,0.12598282004517022
0.4178523967370309,0.19813939953417722,0.36711310302311306,0.20637261529015294,0.4133864568113256,0.16643373548585483,0.39335356440498653,0.12598282004517022
0.4198912811253662,0.19813939953417722,0.36424144584721657,0.20637261529015294,0.41841013467011423,0.16643373548585483,0.39540563755182967,0.12598282004517022
0.41873183131439473,0.19813939953417722,0.36078213763688627,0.2098001812892517,0.4158922443222735,0.16643373548585483,0.39605453846560523,0.12598282004517022
0.42143850700529306,0.19974573897409484,0.3540897443563364,0.20492806058957103,0.4140934883339175,0.16643373548585483,0.3951073497594113,0.12598282004517022
0.4232019034271428,0.19974573897409484,0.34650633554485116,0.20958723890672434,0.4075708536164853,0.16643373548585483,0.39647453026597534,0.12343485173039792
0.42143848337212475,0.19974573897409484,0.3464161704680501,0.20958723890672434,0.40886250567409527,0.16293490452581333,0.39845946869512733,0.12377328317484894
0.41637634773772164,0.19974573897409484,0.346207395786699,0.20698917998334404,0.40746400108232456,0.16293490452581333,0.3999715849867174,0.12377328317484894
0.41791126771211956,0.19163468401943937,0.34283067318795224,0.20698917998334404,0.4047530216734598,0.16032654848124617,0.3974784369061959,0.12377328317484894
0.4153176596181196,0.18349839503013143,0.32998619459783507,0.20698917998334404,0.40271404421919693,0.15996890331675334,0.40072215960876917,0.12377328317484894
0.4167375597983575,0.18349839503013143,0.3241694163325001,0.20698917998334404,0.40638510315787907,0.15996890331675334,0.39651468856627314,0.12377328317484894
0.41502798292086535,0.18349839503013143,0.32505380189677013,0.210096545302516,0.4039714730025737,0.15854474857195963,0.39754771445383585,0.12377328317484894
0.4056230202211588,0.18349839503013143,0.32833198831610755,0.2071375390541243,0.40260378504263744,0.15854474857195963,0.39390022367215555,0.12377328317484894
0.40745340490789816,0.18483408291093958,0.3330733876564573,0.20789938801548863,0.3974523209012647,0.15854474857195963,0.39224330448850636,0.12377328317484894
0.40889574249204935,0.18483408291093958,0.33461369258499324,0.20640671817712827,0.39495263356580373,0.15854474857195963,0.3970594769505379,0.12377328317484894
0.40684309022890447,0.19207092552511823,0.341008546432254,0.20640671817712827,0.3911995511521513,0.15854474857195963,0.3955371433086635,0.12377328317484894
0.40779311682675695,0.19207092552511823,0.3419540946583881,0.2106853960327004,0.3986611063888015,0.15854474857195963,0.3964661405394173,0.12517972642168398
0.41187409698272825,0.19207092552511823,0.342636060221225,0.2106853960327004,0.410795433398659,0.15854474857195963,0.3945923163184245,0.12404582059482966
0.40586439311365896,0.19207092552511823,0.339266287169349,0.2106853960327004,0.4061174145163901,0.15854474857195963,0.3966873788626193,0.12404582059482966
0.41129008923799776,0.19207092552511823,0.3412787018296838,0.2106853960327004,0.411710254877291,0.15854474857195963,0.3977759157352267,0.12349572727412006
0.4089244708217794,0.18878505194109677,0.34194272182489166,0.2106853960327004,0.4107114931688179,0.15854474857195963,0.3936394770829944,0.12349572727412006
0.41097005973061196,0.18878505194109677,0.34316526744278986,0.2106853960327004,0.41316231188923963,0.15854474857195963,0.392692301641119,0.12349572727412006
0.4116631150575032,0.18878505194109677,0.349035045988188,0.2106853960327004,0.4115845844115974,0.15854474857195963,0.3905267804519043,0.12349572727412006
0.4089237788213475,0.18878505194109677,0.34754025696059254,0.2106853960327004,0.41044604033663407,0.15854474857195963,0.39098833030515623,0.12349572727412006
0.4102953082763522,0.19008795150817542,0.3485950554737672,0.2106853960327004,0.4151621978709132,0.15854474857195963,0.3945100988231558,0.12349572727412006
0.41803323710515455,0.18549269477220576,0.3627277585851525,0.2106853960327004,0.4184919392307702,0.15892081581996967,0.3949293668421404,0.12349572727412006
0.41442844886899977,0.18549269477220576,0.3642614866442073,0.2106853960327004,0.4210339477733639,0.15892081581996967,0.39369660984928495,0.11974198890338827
0.4179440244844988,0.18549269477220576,0.36548176870994603,0.2193903214144979,0.42092563823600376,0.16226254326972497,0.3933262771385978,0.12017451100255315
0.4139369216394571,0.18549269477220576,0.36334589094999153,0.2193903214144979,0.4252857059750546,0.16226254326972497,0.3960036942602594,0.11803567918917111
0.4163327646255382,0.18549269477220576,0.36897740767863807,0.2193903214144979,0.42627317978538304,0.16226254326972497,0.39382964913799456,0.11803567918917111
0.4058021583952645,0.18549269477220576,0.3700942151373261,0.21604508698987798,0.42395450483256797,0.16226254326972497,0.38536111333562045,0.11803567918917111
0.40493522917097785,0.18549269477220576,0.3728367834434231,0.21636162991818753,0.4220539686145735,0.16226254326972497,0.38442263024798484,0.11803567918917111
0.4005994213670544,0.18549269477220576,0.37144403653650554,0.21636162991818753,0.43043639622398605,0.1619036225255457,0.3836645745539617,0.11803567918917111
0.4024565288228902,0.18549269477220576,0.37287627455089006,0.21636162991818753,0.4322162525582388,0.1619036225255457,0.3843834643445683,0.11803567918917111
0.4031733058766528,0.18549269477220576,0.37663757178352403,0.21636162991818753,0.43651505126258494,0.1619036225255457,0.3842151888164173,0.11803567918917111
0.40416406612233974,0.18549269477220576,0.37669486969846727,0.21636162991818753,0.4286401255720869,0.1619036225255457,0.38304334302742604,0.11893620352455343
0.40391102791422173,0.18549269477220576,0.37515595768464044,0.21636162991818753,0.43158336057693025,0.1619036225255457,0.37960478283626053,0.11893620352455343
0.3994939177792664,0.18549269477220576,0.3809721706751824,0.21636162991818753,0.42577275636994927,0.1619036225255457,0.3789948129940246,0.11893620352455343
0.39957284420350914,0.18549269477220576,0.3790808189674339,0.21636162991818753,0.4273141557023587,0.1619036225255457,0.3799165449322493,0.11893620352455343
0.39982294940853497,0.18549269477220576,0.38890556677419374,0.21636162991818753,0.4236035302881032,0.1619036225255457,0.378986088465388,0.11893620352455343
0.39776378832912285,0.18740767409842057,0.3952683846714663,0.22829565412073985,0.4215379127757328,0.15874730005150814,0.37999038471071456,0.11893620352455343
0.39909965123272295,0.18740767409842057,0.3902733467839902,0.22829565412073985,0.41700931539124053,0.15874730005150814,0.37948938214753714,0.11893620352455343
0.404509360279211,0.18740767409842057,0.3816998722415436,0.23184838891081905,0.4225681747754658,0.15450059464948215,0.3791461089511338,0.11893620352455343
0.4027837653712987,0.18740767409842057,0.38300557545182856,0.23184838891081905,0.4216426027365384,0.15450059464948215,0.3753930606926958,0.11893620352455343
0.4024295782303974,0.18041406467037138,0.3752079481761878,0.23184838891081905,0.42582581744282644,0.15450059464948215,0.37769792147689185,0.11893620352455343
